timestamp,x,y,z,w
1456704185719871,0.317932,0.255554,-0.557312,-0.723206
1456704185741866,0.317688,0.25531,-0.556335,-0.724182
1456704185770880,0.317871,0.255249,-0.555359,-0.724854
1456704185779881,0.318054,0.255127,-0.554443,-0.725525
1456704185801882,0.317749,0.254944,-0.553467,-0.726501
1456704185822918,0.316956,0.2547,-0.552246,-0.727844
1456704185839889,0.31604,0.25415,-0.550842,-0.729431
1456704185862136,0.31543,0.253845,-0.549438,-0.730896
1456704185882507,0.315063,0.253906,-0.547974,-0.732178
1456704185899536,0.314514,0.254028,-0.546509,-0.733459
1456704185921314,0.313721,0.253845,-0.545166,-0.734863
1456704185942511,0.313049,0.25354,-0.544067,-0.736023
1456704185959519,0.312378,0.253296,-0.543152,-0.737061
1456704185981221,0.311462,0.253113,-0.542053,-0.738342
1456704186003222,0.310608,0.252747,-0.540588,-0.739929
1456704186019222,0.309753,0.252197,-0.53894,-0.741638
1456704186049224,0.308899,0.251465,-0.537537,-0.743286
1456704186062732,0.308044,0.250793,-0.536011,-0.744934
1456704186079248,0.307373,0.250488,-0.534302,-0.746582
1456704186101249,0.307007,0.250305,-0.53241,-0.748108
1456704186122255,0.306885,0.250305,-0.530518,-0.749512
1456704186139251,0.307007,0.250305,-0.528687,-0.750732
1456704186161757,0.306824,0.25,-0.527283,-0.751892
1456704186182263,0.30603,0.249329,-0.526062,-0.753296
1456704186199265,0.305725,0.24884,-0.52478,-0.754456
1456704186221266,0.305542,0.248474,-0.523621,-0.755493
1456704186242268,0.30542,0.24823,-0.522583,-0.756348
1456704186259776,0.304871,0.247803,-0.52179,-0.757263
1456704186281292,0.304077,0.247742,-0.521118,-0.758057
1456704186302293,0.303223,0.247742,-0.520325,-0.758911
1456704186326295,0.302368,0.247986,-0.519348,-0.759888
1456704186341296,0.302124,0.248535,-0.518311,-0.760498
1456704186362818,0.30304,0.249634,-0.517273,-0.760498
1456704186379338,0.304871,0.251587,-0.516479,-0.759644
1456704186401340,0.305603,0.252869,-0.516479,-0.758911
1456704186422346,0.30542,0.252686,-0.517212,-0.758545
1456704186439341,0.304871,0.252197,-0.518494,-0.758118
1456704186462094,0.303772,0.251404,-0.519775,-0.757874
1456704186482752,0.302185,0.25061,-0.52063,-0.758179
1456704186505761,0.300415,0.250671,-0.520996,-0.758667
1456704186521555,0.296814,0.248962,-0.522583,-0.759521
1456704186544557,0.291931,0.245178,-0.526001,-0.760254
1456704186566234,0.291321,0.242188,-0.527893,-0.760132
1456704186581866,0.295288,0.242126,-0.529053,-0.757813
1456704186604865,0.297485,0.243225,-0.528198,-0.757202
1456704186626206,0.296936,0.242798,-0.527466,-0.758118
1456704186641868,0.295105,0.242249,-0.52655,-0.759644
1456704186664678,0.293152,0.242859,-0.525574,-0.760864
1456704186686228,0.292114,0.244019,-0.525146,-0.761169
1456704186701231,0.291992,0.24408,-0.525391,-0.761047
1456704186724233,0.292603,0.24353,-0.525696,-0.760742
1456704186746011,0.293396,0.243042,-0.525452,-0.760803
1456704186762021,0.294128,0.242798,-0.52533,-0.760681
1456704186784317,0.293701,0.242493,-0.525391,-0.760864
1456704186805547,0.292725,0.242188,-0.525513,-0.761292
1456704186821319,0.291992,0.241699,-0.525696,-0.761597
1456704186844321,0.292542,0.24115,-0.525757,-0.761536
1456704186865842,0.293457,0.241333,-0.525452,-0.761292
1456704186881349,0.293945,0.241882,-0.52533,-0.761047
1456704186904350,0.293945,0.241882,-0.52533,-0.761047
1456704186925562,0.293884,0.241821,-0.52533,-0.761047
1456704186941353,0.294006,0.241882,-0.525146,-0.761169
1456704186964576,0.2948,0.242249,-0.525208,-0.760681
1456704186986062,0.295593,0.242554,-0.525452,-0.760132
1456704187002065,0.296387,0.243042,-0.525696,-0.75946
1456704187024804,0.296753,0.243286,-0.525696,-0.759216
1456704187045805,0.296875,0.243225,-0.525635,-0.759216
1456704187061830,0.297302,0.24353,-0.525574,-0.759033
1456704187084839,0.297668,0.244019,-0.525513,-0.758728
1456704187106181,0.297913,0.244446,-0.525635,-0.758484
1456704187121842,0.298035,0.244507,-0.525818,-0.75824
1456704187144878,0.298218,0.244629,-0.52594,-0.758057
1456704187165656,0.298645,0.244812,-0.525879,-0.757874
1456704187182200,0.298828,0.245239,-0.525879,-0.75769
1456704187204214,0.298828,0.245483,-0.525879,-0.757568
1456704187226214,0.298767,0.245483,-0.525879,-0.757568
1456704187241175,0.298767,0.245483,-0.525879,-0.757568
1456704187264700,0.298767,0.245483,-0.52594,-0.757568
1456704187285680,0.29895,0.245544,-0.526001,-0.757446
1456704187303421,0.299133,0.245728,-0.526062,-0.757263
1456704187324422,0.299133,0.245728,-0.526062,-0.757263
1456704187345445,0.29895,0.246033,-0.526062,-0.757202
1456704187361934,0.299011,0.24646,-0.526001,-0.75708
1456704187384440,0.299255,0.246948,-0.52594,-0.756897
1456704187413442,0.300049,0.247925,-0.525818,-0.756348
1456704187421442,0.300903,0.249023,-0.525696,-0.755737
1456704187444444,0.30188,0.250183,-0.525452,-0.755127
1456704187466966,0.30365,0.251587,-0.525269,-0.754089
1456704187480980,0.304749,0.252747,-0.525024,-0.753418
1456704187505114,0.305115,0.25293,-0.525024,-0.753235
1456704187527112,0.305603,0.252625,-0.525452,-0.752869
1456704187541209,0.305908,0.252625,-0.526062,-0.752258
1456704187565100,0.306213,0.25293,-0.526733,-0.751587
1456704187586217,0.305969,0.252563,-0.527405,-0.751343
1456704187601218,0.305115,0.251587,-0.52771,-0.75177
1456704187624219,0.304321,0.250977,-0.527405,-0.752502
1456704187646232,0.303711,0.250671,-0.527161,-0.753052
1456704187663939,0.30249,0.24939,-0.527649,-0.753601
1456704187685157,0.302124,0.248108,-0.528809,-0.753357
1456704187707158,0.302979,0.247742,-0.529663,-0.752563
1456704187728159,0.305237,0.246765,-0.530579,-0.751282
1456704187745160,0.306702,0.247437,-0.530029,-0.750854
1456704187766673,0.305847,0.247009,-0.529785,-0.751587
1456704187788179,0.304871,0.246094,-0.529602,-0.75238
1456704187805180,0.304382,0.246521,-0.529053,-0.752808
1456704187827183,0.304138,0.247009,-0.529053,-0.752747
1456704187847185,0.30426,0.246948,-0.529297,-0.752502
1456704187864910,0.304199,0.246643,-0.529541,-0.752502
1456704187886418,0.304016,0.246399,-0.529663,-0.752563
1456704187907427,0.303772,0.246216,-0.52948,-0.752869
1456704187924421,0.303406,0.246033,-0.529541,-0.753052
1456704187946424,0.302856,0.245789,-0.529602,-0.753296
1456704187967877,0.302124,0.245483,-0.529541,-0.753723
1456704187984661,0.301392,0.245178,-0.529419,-0.754211
1456704188006892,0.301331,0.244995,-0.529114,-0.754456
1456704188027900,0.301331,0.244995,-0.529114,-0.754456
1456704188044664,0.301697,0.245239,-0.529175,-0.754272
1456704188067112,0.301697,0.245483,-0.529175,-0.75415
1456704188087833,0.301147,0.2453,-0.529175,-0.754456
1456704188104818,0.300598,0.244873,-0.529114,-0.754822
1456704188126853,0.300537,0.244873,-0.529175,-0.754822
1456704188147612,0.300781,0.244995,-0.529175,-0.7547
1456704188171861,0.301025,0.2453,-0.529175,-0.754517
1456704188186848,0.301025,0.2453,-0.529175,-0.754517
1456704188208116,0.300598,0.245056,-0.529297,-0.754639
1456704188224850,0.300598,0.245056,-0.529297,-0.754639
1456704188246852,0.300537,0.245056,-0.529297,-0.7547
1456704188268093,0.300537,0.245056,-0.529297,-0.7547
1456704188285105,0.300537,0.245056,-0.529297,-0.7547
1456704188307105,0.300537,0.245117,-0.529358,-0.754578
1456704188328103,0.300537,0.245117,-0.529358,-0.754578
1456704188345105,0.300476,0.245117,-0.529358,-0.754578
1456704188367104,0.300476,0.245117,-0.529358,-0.754639
1456704188390118,0.300659,0.245361,-0.529175,-0.754578
1456704188411119,0.300659,0.245544,-0.529175,-0.754578
1456704188427120,0.300659,0.245544,-0.529175,-0.754578
1456704188449122,0.300476,0.245667,-0.528992,-0.7547
1456704188464643,0.300232,0.24585,-0.52887,-0.754822
1456704188486161,0.300049,0.246643,-0.528748,-0.754761
1456704188509162,0.300232,0.247559,-0.528442,-0.754578
1456704188524183,0.30011,0.248474,-0.528015,-0.754578
1456704188546165,0.300171,0.249146,-0.527344,-0.754822
1456704188569721,0.300293,0.249878,-0.526672,-0.755005
1456704188586204,0.300476,0.25061,-0.526245,-0.755005
1456704188606206,0.30072,0.251099,-0.526184,-0.754761
1456704188629207,0.300781,0.251221,-0.526489,-0.754517
1456704188646208,0.300598,0.250732,-0.5271,-0.754333
1456704188666728,0.300232,0.249695,-0.527344,-0.754639
1456704188689249,0.300293,0.249756,-0.5271,-0.754761
1456704188706285,0.299683,0.249512,-0.527161,-0.755066
1456704188726251,0.298584,0.24823,-0.527771,-0.755432
1456704188749253,0.297913,0.246826,-0.529053,-0.75531
1456704188766810,0.299683,0.2453,-0.530029,-0.754456
1456704188785299,0.302002,0.245789,-0.529907,-0.753418
1456704188808300,0.301636,0.246094,-0.529541,-0.753723
1456704188830298,0.300537,0.245789,-0.529602,-0.754211
1456704188845297,0.299561,0.246155,-0.529236,-0.754761
1456704188868835,0.2995,0.246887,-0.528992,-0.7547
1456704188890340,0.299805,0.24707,-0.528992,-0.754517
1456704188905345,0.299866,0.24707,-0.528992,-0.754517
1456704188928343,0.299805,0.246765,-0.529175,-0.754456
1456704188950348,0.299377,0.24646,-0.529236,-0.7547
1456704188965863,0.298767,0.246216,-0.529236,-0.755005
1456704188988421,0.29834,0.246033,-0.529236,-0.755249
1456704189010391,0.298279,0.246033,-0.529236,-0.755249
1456704189025392,0.298279,0.245972,-0.529297,-0.755249
1456704189048424,0.297974,0.246094,-0.529297,-0.75531
1456704189070909,0.297546,0.245972,-0.529297,-0.755554
1456704189085425,0.29718,0.245728,-0.529297,-0.755798
1456704189108450,0.29718,0.245728,-0.529297,-0.755798
1456704189130423,0.297241,0.245728,-0.529297,-0.755798
1456704189145424,0.297241,0.245728,-0.529236,-0.755798
1456704189168944,0.296936,0.245667,-0.529358,-0.755859
1456704189190667,0.296936,0.245667,-0.529358,-0.755859
1456704189205659,0.296936,0.245605,-0.529358,-0.755859
1456704189228687,0.296936,0.245605,-0.529358,-0.755859
1456704189251475,0.296631,0.245544,-0.52948,-0.75592
1456704189265911,0.296265,0.245544,-0.529663,-0.755981
1456704189288669,0.296021,0.245667,-0.529663,-0.755981
1456704189311773,0.295959,0.245972,-0.529602,-0.755981
1456704189326774,0.295898,0.246338,-0.529541,-0.75592
1456704189348436,0.295715,0.24646,-0.529602,-0.755859
1456704189380730,0.295715,0.246399,-0.529602,-0.755859
1456704189386017,0.295715,0.246399,-0.529602,-0.75592
1456704189409067,0.295654,0.246582,-0.529541,-0.75592
1456704189431738,0.295654,0.246887,-0.529541,-0.755859
1456704189445734,0.295654,0.246887,-0.529541,-0.755798
1456704189468749,0.295715,0.24707,-0.52948,-0.755737
1456704189490967,0.295837,0.247437,-0.52948,-0.755615
1456704189507064,0.295898,0.247925,-0.52948,-0.755432
1456704189528968,0.295776,0.248474,-0.529358,-0.755371
1456704189551971,0.295776,0.24939,-0.528931,-0.755371
1456704189568165,0.296265,0.250549,-0.528259,-0.75531
1456704189589062,0.297424,0.252075,-0.527405,-0.754883
1456704189611028,0.298401,0.253174,-0.526917,-0.754517
1456704189628067,0.299072,0.253418,-0.5271,-0.754028
1456704189649063,0.300232,0.253174,-0.527832,-0.753113
1456704189671761,0.301392,0.252563,-0.528503,-0.75238
1456704189687241,0.301819,0.252625,-0.528625,-0.752136
1456704189708467,0.30127,0.25293,-0.528809,-0.752136
1456704189730246,0.30011,0.252686,-0.529541,-0.752136
1456704189747247,0.29834,0.251648,-0.530151,-0.752808
1456704189768539,0.296875,0.250488,-0.531189,-0.752991
1456704189791843,0.298767,0.248535,-0.532043,-0.752258
1456704189807551,0.301697,0.249329,-0.531433,-0.751282
1456704189828849,0.301575,0.249329,-0.530884,-0.751709
1456704189851559,0.2995,0.248291,-0.530884,-0.752869
1456704189866848,0.297363,0.248108,-0.53064,-0.753967
1456704189889110,0.296631,0.248779,-0.53064,-0.754028
1456704189912102,0.297119,0.248657,-0.530823,-0.753784
1456704189927858,0.298096,0.248291,-0.530884,-0.753479
1456704189948859,0.298584,0.248047,-0.530823,-0.753418
1456704189971887,0.298157,0.247742,-0.530884,-0.753601
1456704189993894,0.297485,0.247253,-0.530945,-0.754028
1456704190009012,0.296875,0.247131,-0.530945,-0.754272
1456704190030896,0.296326,0.247314,-0.530823,-0.754517
1456704190053900,0.296326,0.247498,-0.530762,-0.754517
1456704190076635,0.29657,0.247742,-0.530762,-0.754333
1456704190091634,0.29657,0.247681,-0.530762,-0.754333
1456704190113550,0.29657,0.247681,-0.530823,-0.754333
1456704190128549,0.296509,0.247681,-0.530823,-0.754333
1456704190151345,0.296448,0.24762,-0.530823,-0.754333
1456704190173563,0.296509,0.247925,-0.530762,-0.754333
1456704190188078,0.296509,0.247925,-0.530762,-0.754272
1456704190211113,0.296509,0.247925,-0.530762,-0.754272
1456704190233073,0.296448,0.247681,-0.530823,-0.754333
1456704190248074,0.296448,0.24762,-0.530823,-0.754333
1456704190271586,0.296631,0.247681,-0.530701,-0.754333
1456704190293091,0.29657,0.247681,-0.530701,-0.754395
1456704190308092,0.29657,0.247681,-0.530701,-0.754395
1456704190331093,0.296509,0.247681,-0.530762,-0.754395
1456704190355094,0.296509,0.24762,-0.530762,-0.754395
1456704190368985,0.296692,0.247681,-0.530762,-0.754333
1456704190392080,0.296692,0.24762,-0.530762,-0.754333
1456704190412998,0.296631,0.24762,-0.530762,-0.754333
1456704190428998,0.296631,0.24762,-0.530762,-0.754333
1456704190451006,0.296631,0.247742,-0.530762,-0.754272
1456704190474034,0.296814,0.247986,-0.530823,-0.754089
1456704190490007,0.296997,0.248352,-0.530823,-0.753906
1456704190512009,0.297424,0.248779,-0.530884,-0.75354
1456704190534071,0.298096,0.249634,-0.530701,-0.753174
1456704190550012,0.298706,0.250916,-0.530334,-0.752747
1456704190571809,0.299377,0.252136,-0.529663,-0.752502
1456704190593817,0.300171,0.252991,-0.529053,-0.75238
1456704190610818,0.300476,0.253357,-0.528687,-0.75238
1456704190631819,0.300476,0.253052,-0.528931,-0.752319
1456704190654071,0.300781,0.252747,-0.529541,-0.751831
1456704190670616,0.301453,0.252747,-0.530151,-0.75116
1456704190691725,0.302002,0.252319,-0.53064,-0.750732
1456704190713411,0.301819,0.251526,-0.530762,-0.750977
1456704190730413,0.301147,0.250977,-0.53064,-0.751526
1456704190758421,0.300171,0.250488,-0.531189,-0.751709
1456704190774014,0.299011,0.24939,-0.532104,-0.751831
1456704190790939,0.299988,0.248474,-0.533142,-0.751038
1456704190811940,0.302734,0.247681,-0.533875,-0.749634
1456704190841718,0.304688,0.248718,-0.533142,-0.749084
1456704190850713,0.303101,0.247925,-0.532715,-0.750244
1456704190871766,0.301086,0.247314,-0.53241,-0.751526
1456704190893711,0.299561,0.248108,-0.531921,-0.752197
1456704190910452,0.299072,0.249207,-0.531738,-0.752136
1456704190931675,0.299927,0.249451,-0.53186,-0.751648
1456704190953784,0.300964,0.249268,-0.532043,-0.75116
1456704190970783,0.301331,0.248901,-0.532043,-0.75116
1456704190991774,0.301086,0.248657,-0.532043,-0.751343
1456704191022017,0.300598,0.248413,-0.532104,-0.751526
1456704191030785,0.300049,0.248474,-0.532043,-0.75177
1456704191052021,0.299622,0.248474,-0.531982,-0.752014
1456704191073705,0.299377,0.248413,-0.532104,-0.752014
1456704191090206,0.299194,0.248108,-0.532349,-0.752075
1456704191112207,0.299194,0.248108,-0.532349,-0.752075
1456704191134209,0.299194,0.248108,-0.532349,-0.752075
1456704191149211,0.299011,0.24823,-0.532288,-0.752136
1456704191172046,0.29895,0.248169,-0.532288,-0.752197
1456704191193847,0.299133,0.248047,-0.532349,-0.752075
1456704191216852,0.299133,0.248108,-0.532288,-0.752136
1456704191231567,0.299133,0.248108,-0.532288,-0.752136
1456704191253852,0.29895,0.248047,-0.532349,-0.752197
1456704191276398,0.298584,0.247681,-0.532471,-0.752319
1456704191291411,0.298584,0.24762,-0.532532,-0.752319
1456704191313408,0.298584,0.247681,-0.532532,-0.752319
1456704191336409,0.298645,0.247925,-0.532532,-0.752197
1456704191351409,0.298645,0.247925,-0.532532,-0.752197
1456704191373928,0.298645,0.247925,-0.532532,-0.752197
1456704191389762,0.298584,0.247925,-0.532532,-0.752197
1456704191412764,0.298584,0.247925,-0.532532,-0.752197
1456704191434074,0.298584,0.247925,-0.532532,-0.752197
1456704191449767,0.298645,0.248047,-0.532532,-0.752136
1456704191472566,0.298645,0.248047,-0.532532,-0.752136
1456704191501877,0.298645,0.247986,-0.532532,-0.752136
1456704191516876,0.298645,0.247986,-0.532593,-0.752136
1456704191532576,0.298584,0.247986,-0.532593,-0.752197
1456704191553804,0.298401,0.248047,-0.532654,-0.752136
1456704191576969,0.29834,0.248474,-0.532593,-0.752075
1456704191592999,0.298828,0.249451,-0.532288,-0.751831
1456704191613996,0.2995,0.250916,-0.531433,-0.751648
1456704191636997,0.30127,0.253052,-0.530334,-0.750977
1456704191652996,0.302124,0.254395,-0.529602,-0.750732
1456704191673722,0.302002,0.254333,-0.529663,-0.750732
1456704191696212,0.302368,0.254028,-0.530273,-0.750244
1456704191712227,0.30304,0.254089,-0.531128,-0.74939
1456704191733499,0.303528,0.253601,-0.531982,-0.748718
1456704191757215,0.303772,0.253601,-0.532104,-0.748535
1456704191773090,0.303223,0.253662,-0.531982,-0.74884
1456704191794067,0.301636,0.253357,-0.532227,-0.74939
1456704191817041,0.299988,0.252197,-0.532837,-0.75
1456704191832075,0.299683,0.250916,-0.533508,-0.750061
1456704191853049,0.302185,0.25,-0.534058,-0.749023
1456704191876851,0.304871,0.251831,-0.533081,-0.747986
1456704191893059,0.303955,0.25116,-0.532959,-0.748657
1456704191913062,0.301819,0.249756,-0.533142,-0.749878
1456704191937127,0.299988,0.249756,-0.533081,-0.750671
1456704191952063,0.299133,0.250122,-0.533264,-0.750793
1456704191973854,0.299683,0.249939,-0.533447,-0.750488
1456704191996370,0.301086,0.25,-0.533508,-0.749878
1456704192012370,0.301514,0.250183,-0.533325,-0.749756
1456704192033668,0.301147,0.249634,-0.533386,-0.750061
1456704192056378,0.300476,0.249207,-0.533508,-0.750366
1456704192072987,0.300049,0.249451,-0.533508,-0.750427
1456704192093878,0.299744,0.249817,-0.533447,-0.750488
1456704192116880,0.299561,0.249695,-0.533447,-0.75061
1456704192132887,0.299561,0.249634,-0.533508,-0.75061
1456704192153886,0.299561,0.249634,-0.533508,-0.750549
1456704192176899,0.299561,0.249634,-0.533508,-0.75061
1456704192192979,0.299316,0.24939,-0.533569,-0.750671
1456704192213980,0.299316,0.249329,-0.53363,-0.750671
1456704192236984,0.299316,0.249451,-0.533508,-0.750732
1456704192258882,0.299316,0.249451,-0.533508,-0.750732
1456704192273399,0.299072,0.249451,-0.533508,-0.750854
1456704192296618,0.298767,0.249268,-0.53363,-0.750916
1456704192312620,0.298462,0.249146,-0.533691,-0.751038
1456704192333956,0.298462,0.249084,-0.533691,-0.751038
1456704192356629,0.298401,0.249084,-0.533691,-0.751099
1456704192372644,0.298157,0.249146,-0.53363,-0.751221
1456704192394973,0.298096,0.249146,-0.53363,-0.751221
1456704192416971,0.297729,0.249023,-0.533691,-0.751404
1456704192433102,0.297668,0.248962,-0.533691,-0.751404
1456704192455047,0.297791,0.249023,-0.533691,-0.751343
1456704192476767,0.297913,0.249207,-0.53363,-0.751282
1456704192492775,0.297852,0.249207,-0.53363,-0.751282
1456704192515776,0.297852,0.249207,-0.53363,-0.751343
1456704192537041,0.297791,0.249146,-0.53363,-0.751343
1456704192552778,0.297791,0.249146,-0.53363,-0.751343
1456704192575304,0.297668,0.249512,-0.53363,-0.751282
1456704192595810,0.297791,0.249939,-0.533569,-0.75116
1456704192611966,0.297913,0.250916,-0.53302,-0.75116
1456704192635813,0.298889,0.252625,-0.532166,-0.750793
1456704192657032,0.300293,0.254578,-0.531128,-0.750305
1456704192673071,0.301208,0.255981,-0.530457,-0.749939
1456704192695335,0.301697,0.256409,-0.530396,-0.749634
1456704192716664,0.302429,0.256592,-0.530823,-0.748962
1456704192738628,0.303101,0.25647,-0.531372,-0.748352
1456704192755339,0.303467,0.256226,-0.531677,-0.748108
1456704192775850,0.303406,0.256409,-0.53186,-0.747925
1456704192798947,0.302185,0.256042,-0.53241,-0.748169
1456704192815964,0.300537,0.255005,-0.532837,-0.74884
1456704192836964,0.299377,0.253967,-0.533691,-0.749084
1456704192858959,0.301392,0.252686,-0.534363,-0.748169
1456704192875861,0.304688,0.253723,-0.533813,-0.746948
1456704192896309,0.304565,0.25354,-0.533447,-0.747253
1456704192918525,0.302551,0.252502,-0.533569,-0.748352
1456704192935313,0.300659,0.25238,-0.533447,-0.749268
1456704192956626,0.299622,0.253174,-0.533386,-0.749451
1456704192980337,0.299622,0.253174,-0.53363,-0.749268
1456704192995336,0.300537,0.25293,-0.533813,-0.74884
1456704193016555,0.301514,0.252808,-0.533813,-0.748474
1456704193038551,0.301086,0.252441,-0.533691,-0.748901
1456704193055339,0.300537,0.252136,-0.533691,-0.749207
1456704193076945,0.299988,0.252197,-0.53363,-0.749451
1456704193098487,0.299622,0.25238,-0.53363,-0.749573
1456704193115354,0.299622,0.25238,-0.53363,-0.749573
1456704193136584,0.299683,0.252319,-0.53363,-0.749512
1456704193158643,0.299683,0.252319,-0.53363,-0.749512
1456704193174945,0.299622,0.252319,-0.53363,-0.749573
1456704193196388,0.299622,0.252319,-0.53363,-0.749573
1456704193218603,0.299255,0.252197,-0.533813,-0.749634
1456704193234391,0.298889,0.252075,-0.533875,-0.749756
1456704193256399,0.298645,0.252136,-0.533936,-0.749817
1456704193279261,0.29834,0.252319,-0.533936,-0.749817
1456704193294256,0.298035,0.25238,-0.534058,-0.749878
1456704193318257,0.297607,0.252136,-0.53418,-0.75
1456704193338545,0.297607,0.252136,-0.53418,-0.75
1456704193354260,0.297607,0.252136,-0.53418,-0.75
1456704193377788,0.297607,0.252136,-0.53418,-0.75
1456704193398514,0.297607,0.252136,-0.53418,-0.75
1456704193414298,0.297546,0.252136,-0.53418,-0.750061
1456704193445305,0.297546,0.252075,-0.534241,-0.750061
1456704193458300,0.297485,0.252075,-0.534241,-0.750061
1456704193474936,0.297485,0.252075,-0.534241,-0.750061
1456704193497571,0.297302,0.252319,-0.534241,-0.750061
1456704193518804,0.297058,0.252563,-0.534302,-0.750061
1456704193541800,0.296875,0.252563,-0.534363,-0.75
1456704193557804,0.296814,0.252686,-0.534363,-0.75
1456704193578807,0.296997,0.253296,-0.53418,-0.749878
1456704193593812,0.297424,0.254578,-0.53363,-0.749695
1456704193617938,0.298096,0.256104,-0.53302,-0.749329
1456704193638930,0.298645,0.257141,-0.532471,-0.749146
1456704193654931,0.299072,0.25769,-0.532166,-0.749023
1456704193677324,0.299133,0.25769,-0.532166,-0.748962
1456704193698904,0.299805,0.257874,-0.532532,-0.748352
1456704193713833,0.300598,0.257385,-0.53302,-0.747864
1456704193737002,0.300842,0.256958,-0.533203,-0.747803
1456704193759002,0.300415,0.256897,-0.533264,-0.747986
1456704193774346,0.299011,0.256348,-0.533875,-0.74823
1456704193796855,0.297546,0.255493,-0.534424,-0.748718
1456704193820002,0.296753,0.254761,-0.535156,-0.748779
1456704193834965,0.29895,0.25354,-0.535889,-0.747803
1456704193856858,0.301941,0.254578,-0.535278,-0.746643
1456704193878869,0.30188,0.254272,-0.534973,-0.74707
1456704193893994,0.300171,0.253174,-0.535095,-0.747986
1456704193917054,0.298523,0.25293,-0.535095,-0.748779
1456704193938996,0.297546,0.253113,-0.535278,-0.748962
1456704193961962,0.297546,0.253052,-0.535278,-0.748962
1456704193977392,0.29834,0.252991,-0.535339,-0.748596
1456704193998609,0.298767,0.25293,-0.535278,-0.748535
1456704194021685,0.298584,0.252563,-0.5354,-0.748657
1456704194037400,0.298035,0.252014,-0.535583,-0.748901
1456704194058408,0.297485,0.251831,-0.535583,-0.749146
1456704194081919,0.297058,0.252014,-0.535522,-0.749329
1456704194096921,0.297058,0.252014,-0.535522,-0.749329
1456704194117921,0.297058,0.252014,-0.535583,-0.749329
1456704194141922,0.297058,0.252014,-0.535522,-0.749329
1456704194157923,0.296997,0.252014,-0.535522,-0.749329
1456704194178932,0.296997,0.252014,-0.535522,-0.749329
1456704194201994,0.296997,0.252014,-0.535522,-0.749329
1456704194216988,0.296997,0.252014,-0.535522,-0.749329
1456704194238986,0.296936,0.252014,-0.535522,-0.74939
1456704194260951,0.296936,0.252014,-0.535522,-0.74939
