timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1456704185358874,1,-4,3,-1,1,0,-1,2
1456704185358874,1,-3,-9,3,0,-1,-1,-6
1456704185360120,-1,-6,3,-1,-6,-4,-7,-8
1456704185360120,7,3,-2,-4,1,-1,-1,0
1456704185366119,-7,8,0,0,-1,-1,0,-2
1456704185366119,-5,-20,-25,-3,-3,0,-1,6
1456704185372788,-1,11,7,-1,-1,1,-2,-1
1456704185372788,-8,-25,-15,-1,-3,-2,3,-3
1456704185387788,9,-1,3,0,-3,-1,0,5
1456704185387788,-1,0,35,5,-2,-3,-1,-3
1456704185395585,0,13,-1,-11,-2,-1,-7,-7
1456704185395585,1,8,-16,0,0,1,0,0
1456704185410788,9,15,18,2,2,-1,-2,1
1456704185410788,-9,-14,-9,-4,-4,-3,-4,-3
1456704185418786,1,-3,18,3,-2,-1,-5,-14
1456704185418786,1,5,9,-2,1,-1,-1,4
1456704185425785,-5,-11,-5,4,-1,-3,-1,2
1456704185425785,-1,-2,-9,-4,-2,-2,-3,-3
1456704185432580,-1,5,-6,-2,0,-1,-1,-12
1456704185432580,2,-7,-1,-3,-4,-2,-2,-5
1456704185447580,5,7,10,3,3,2,2,12
1456704185447580,-3,-4,-13,-3,-4,-1,-1,-4
1456704185456094,-10,-22,-10,1,-1,-3,0,5
1456704185456094,-5,2,-23,-5,-2,-4,-3,-7
1456704185470604,-5,-1,-9,-4,-2,-2,-1,-2
1456704185470604,0,2,-9,-4,-1,2,0,2
1456704185486605,3,7,4,2,1,0,-1,-2
1456704185486605,0,2,7,2,-1,0,-1,-6
1456704185488605,-7,-7,-10,-2,-3,-3,-1,0
1456704185488605,-3,-2,6,-4,0,0,0,-5
1456704185492605,2,-9,21,0,1,-2,0,7
1456704185492605,-4,11,3,4,1,0,0,-3
1456704185507610,-7,-25,-47,-14,-4,-2,0,0
1456704185507610,2,9,3,-1,-1,0,-1,0
1456704185515816,0,1,5,0,0,-1,-2,1
1456704185515816,0,1,11,5,1,0,-2,2
1456704185530884,-4,-1,21,2,0,0,-2,-3
1456704185530884,7,7,7,1,-2,-2,0,-3
1456704185538649,-2,7,-22,-5,-2,-2,-2,2
1456704185538649,9,-3,5,-3,0,0,0,-3
1456704185545608,2,-5,3,0,-3,-2,1,-6
1456704185545608,-3,-8,-4,-3,-1,-2,-1,3
1456704185561057,-1,0,2,1,1,0,1,-4
1456704185561057,-1,1,-3,-5,-7,-5,-3,1
1456704185567817,-9,-9,0,-2,0,-1,-2,0
1456704185567817,0,-2,-7,-5,0,-1,-3,-10
1456704185576071,1,7,-1,1,0,0,-2,5
1456704185576071,-4,-2,-7,-1,0,-2,-1,-1
1456704185591159,-1,-3,2,2,0,0,0,-3
1456704185591159,1,10,-3,4,1,-1,2,-1
1456704185599123,-2,-16,-28,-10,-5,-3,-2,-5
1456704185599123,-2,9,20,2,-1,0,-1,1
1456704185606161,-2,-6,-13,-7,-4,0,-7,-21
1456704185606161,-2,-2,16,5,0,0,3,5
1456704185620867,0,-2,-2,-5,-2,-2,0,-3
1456704185620867,5,5,7,-2,-3,-2,-1,-3
1456704185627868,-6,14,-12,0,-1,-2,-2,-1
1456704185627868,10,2,4,2,-1,0,-3,-7
1456704185635868,-3,0,-5,-2,-2,-1,-1,8
1456704185635868,-7,-31,-3,-2,0,-2,0,-3
1456704185650863,-1,-3,6,-3,-3,-2,0,-2
1456704185650863,-5,-1,-10,-4,-5,-2,-4,-1
1456704185658885,5,13,7,-1,-1,-2,-3,1
1456704185658885,1,-1,-5,5,5,1,-1,2
1456704185665849,-6,2,11,0,-5,-3,0,5
1456704185665849,-4,-4,-14,-4,0,-2,-2,2
1456704185681882,4,-5,2,1,-3,-2,-1,-1
1456704185681882,-3,6,-4,-3,0,-1,0,-1
1456704185689868,6,4,0,-1,1,0,0,-5
1456704185689868,-7,11,5,2,-1,1,2,7
1456704185695864,-3,-26,-17,-2,-2,-2,-3,-6
1456704185695864,-6,5,-18,-4,0,-3,-4,-2
1456704185710900,3,-11,1,-3,0,-3,2,7
1456704185710900,0,-11,-19,-6,-5,-3,-5,1
1456704185718865,-3,24,19,3,0,-1,1,-6
1456704185718865,2,-11,-3,0,-4,-1,-2,-4
1456704185725866,4,6,-4,0,0,1,-1,11
1456704185725866,-7,2,0,1,0,-2,-4,-4
1456704185740901,-6,-19,-9,-2,0,-3,3,3
1456704185740901,3,3,-21,-5,0,1,-15,-9
1456704185747867,2,0,10,2,-1,-2,7,0
1456704185747867,-3,-13,14,3,-1,-1,-1,1
1456704185762875,2,12,-5,-5,-4,-1,-2,-9
1456704185762875,-1,4,4,-5,-4,-4,0,3
1456704185771880,-4,-12,-12,2,0,-1,-3,-11
1456704185771880,-1,9,0,-6,-3,-3,0,7
1456704185778881,-1,-22,13,3,2,0,-3,-5
1456704185778881,-5,3,-5,-1,-4,-2,1,2
1456704185785881,-2,8,-8,-8,-3,-2,-1,8
1456704185785881,-7,-8,-7,-3,1,-4,-1,-13
1456704185800882,0,8,3,-3,-2,-2,-2,11
1456704185800882,-3,0,6,2,1,1,2,1
1456704185807882,-7,2,12,1,0,-2,-2,-1
1456704185807882,7,-12,-15,1,-3,-1,-3,-7
1456704185815883,-2,2,-11,-2,-2,-2,-1,0
1456704185815883,-5,-2,14,-1,1,-1,-1,4
1456704185830919,-5,0,-4,-4,-5,-4,-5,-6
1456704185830919,2,10,2,4,3,1,3,15
1456704185838924,2,11,-17,-5,-1,-1,-2,-1
1456704185838924,-4,-8,5,-1,-2,-1,3,4
1456704185845884,-5,-7,-18,-2,0,-1,-3,-5
1456704185845884,0,-19,14,4,1,-1,0,1
1456704185861137,-2,9,13,-2,-1,-1,-2,-12
1456704185861137,-1,-7,4,-2,-4,-4,-2,0
1456704185868178,-1,6,-18,-1,-1,0,1,1
1456704185868178,-4,-3,-2,-4,-3,-3,-3,-8
1456704185875555,0,-2,5,1,0,-2,1,-1
1456704185875555,4,4,4,0,1,0,0,-2
1456704185890557,-9,-6,8,2,-1,-1,-1,-2
1456704185890557,-5,-6,-6,-1,0,-1,1,6
1456704185898553,-5,-4,-7,-1,0,0,4,2
1456704185898553,-1,4,0,-3,-2,-2,-1,-4
1456704185912314,4,1,12,0,-3,-3,-3,-3
1456704185912314,-8,10,10,1,-2,-1,5,-6
1456704185920511,10,-5,-6,-1,-2,-3,-7,-5
1456704185920511,3,-19,-10,-2,-1,1,4,1
1456704185935511,-2,13,-1,3,2,-1,0,-1
1456704185935511,-5,4,11,-3,-3,0,-3,3
1456704185936315,-7,-5,12,2,0,0,-1,-4
1456704185936315,-2,-5,4,-6,-3,-3,-1,-1
1456704185950561,4,2,-12,0,-1,-3,-3,2
1456704185950561,3,-6,-11,-3,0,0,-3,-6
1456704185958728,0,-2,-3,1,-2,0,-1,1
1456704185958728,-4,3,-2,1,0,0,2,1
1456704185973220,-3,-3,4,0,-3,-1,-1,-2
1456704185973220,-5,11,-11,-7,-2,0,-1,-8
1456704185980221,1,-12,-1,-4,-4,0,-1,3
1456704185980221,-6,0,-2,0,1,0,0,0
1456704185995426,1,-5,11,0,0,2,-3,-1
1456704185995426,-6,2,-20,-6,-2,0,2,-4
1456704185997222,10,3,-4,1,1,-2,0,1
1456704185997222,-11,6,20,0,0,-1,-3,-21
1456704186010263,16,-17,-6,-3,1,1,3,18
1456704186010263,-2,20,5,2,0,-1,-3,-11
1456704186018228,-9,-15,-6,-2,-1,-2,-1,-3
1456704186018228,4,4,-2,4,0,-2,-13,6
1456704186032228,-4,-5,0,-9,-9,-2,13,-6
1456704186032228,5,-4,4,1,1,-1,-1,3
1456704186048224,-4,-2,0,-3,-2,-3,-3,-1
1456704186048224,-4,2,-12,2,0,-1,-3,-7
1456704186055731,-2,-3,18,1,-1,-2,-6,-1
1456704186055731,2,-3,-3,0,-2,1,-2,-2
1456704186056732,3,8,1,-2,-1,-2,4,9
1456704186056732,5,-4,-10,-1,0,1,1,3
1456704186070283,-7,-1,-1,-2,-2,-2,-2,-4
1456704186070283,-6,-8,-3,-4,-2,-1,-1,-2
1456704186078288,-3,-6,-2,1,-2,-1,-4,-4
1456704186078288,2,2,-5,-3,-3,-2,1,-1
1456704186092248,5,0,14,4,1,-3,-6,-4
1456704186092248,1,8,-17,-5,-1,-2,0,1
1456704186100249,-4,-7,1,0,-2,-1,-3,-3
1456704186100249,1,-13,-4,-10,-9,-6,1,23
1456704186115251,-6,9,1,3,3,2,-2,-19
1456704186115251,4,-6,3,0,-2,-2,-6,-13
1456704186116250,10,-4,-2,1,1,0,8,12
1456704186116250,5,-8,-4,1,1,-1,1,-3
1456704186130251,-8,0,5,-3,-1,-4,-4,-10
1456704186130251,-2,-2,22,3,0,-2,-1,2
1456704186138291,-5,18,-11,-5,-4,-2,-4,-7
1456704186138291,1,2,5,3,1,4,1,-5
1456704186152252,2,-29,-16,-4,0,1,-10,7
1456704186152252,-15,3,-5,1,-2,1,12,-1
1456704186160757,-8,15,7,-3,-2,-3,-5,-14
1456704186160757,-10,0,-4,-5,-2,-2,4,8
1456704186175263,4,-23,-5,0,-1,0,-2,-3
1456704186175263,6,12,5,-2,0,-1,-4,-1
1456704186176263,-7,-18,-16,-5,-5,-3,-4,-1
1456704186176263,0,11,-3,3,-2,-3,1,-3
1456704186190304,-14,12,18,-1,-1,-1,-1,-9
1456704186190304,21,-18,-34,-10,-2,-4,-5,6
1456704186198270,-3,-6,6,-1,1,-1,5,1
1456704186198270,3,0,-2,3,3,0,-6,-5
1456704186212266,-1,7,2,3,-2,-1,0,3
1456704186212266,-7,-6,-4,-4,-4,-4,-3,2
1456704186220266,1,1,21,6,1,-1,-2,-3
1456704186220266,-5,-8,-25,-11,-7,-3,0,4
1456704186235266,3,18,-4,-5,-1,0,0,10
1456704186235266,6,-1,2,0,0,-1,-1,0
1456704186236267,3,-9,2,-2,-3,-1,-1,-3
1456704186236267,-1,-6,20,1,-1,0,-2,-3
1456704186250267,5,5,-13,-2,-2,-2,1,8
1456704186250267,-8,-7,-9,-2,-1,-1,-5,-7
1456704186258777,-5,6,4,1,2,1,-3,3
1456704186258777,-1,11,11,-1,-3,-3,-2,-12
1456704186272297,-2,-27,-9,-4,-2,-1,1,8
1456704186272297,4,0,2,1,-2,-1,0,2
1456704186280292,0,0,-6,0,-1,1,-4,4
1456704186280292,-8,-9,0,-1,0,0,-2,-13
1456704186295293,6,7,-15,-3,-1,-3,-1,-9
1456704186295293,-10,-12,0,3,1,-1,2,10
1456704186296294,-2,13,-1,-2,-1,-1,-1,1
1456704186296294,-3,-3,-10,-2,-2,-2,-3,-5
1456704186310294,0,-12,3,-2,-2,-3,-2,-3
1456704186310294,0,10,15,9,4,2,-1,-3
1456704186325300,-2,5,-14,-9,-3,-4,-3,-2
1456704186325300,15,-3,25,2,1,1,1,-2
1456704186332300,-6,15,-43,-7,-2,4,5,0
1456704186332300,-12,-41,2,-19,-14,-5,-2,-5
1456704186340296,14,4,-21,-8,-4,0,1,1
1456704186340296,-8,22,-3,6,4,-4,-7,-14
1456704186355821,-7,-17,26,11,4,0,5,20
1456704186355821,-20,9,-4,-14,-5,-4,-7,-15
1456704186356821,-2,-11,-18,-10,-8,0,-1,1
1456704186356821,4,-23,7,-3,-3,-1,1,11
1456704186370378,13,4,-28,-1,-3,-5,-8,-18
1456704186370378,26,5,9,6,5,6,7,22
1456704186378343,-33,-1,14,4,2,-4,-16,-29
1456704186378343,-67,-6,-18,-8,-5,-4,1,5
1456704186392344,35,21,53,14,9,5,28,4
1456704186392344,-9,-16,-11,5,1,0,3,-3
1456704186400339,23,-2,3,-3,-2,-2,6,12
1456704186400339,2,9,2,3,1,0,-15,13
1456704186415345,-18,-8,-5,-7,-5,-2,-11,-8
1456704186415345,7,4,-6,-4,-3,-6,-1,-10
1456704186416340,-7,4,6,3,1,0,4,3
1456704186416340,13,-12,-12,-2,-1,-1,0,-7
1456704186430341,-18,-1,2,-5,-4,-2,-12,-3
1456704186430341,6,5,-7,1,1,1,-4,3
1456704186438346,0,0,3,4,0,0,-3,-1
1456704186438346,12,2,2,0,0,0,1,-7
1456704186452347,1,-2,-8,-4,-5,-3,-5,-33
1456704186452347,-13,6,4,3,1,2,0,30
1456704186461092,-2,-7,3,3,2,-1,-16,-40
1456704186461092,1,-3,-9,-4,-7,-5,15,-4
1456704186475552,11,-6,4,3,4,4,8,15
1456704186475552,4,6,-10,-1,-8,-5,-12,9
1456704186476552,15,-6,-21,-13,-5,-5,11,22
1456704186476552,13,3,12,4,0,1,10,31
1456704186490771,-42,2,6,0,0,-2,-12,17
1456704186490771,0,-18,1,2,5,2,4,9
1456704186497765,2,-4,-2,4,1,-2,-7,-3
1456704186497765,-11,27,9,3,1,-3,-16,-31
1456704186512555,5,-26,6,-3,0,0,-1,7
1456704186512555,4,3,16,5,2,-1,-1,-24
1456704186520843,-23,-15,-21,-2,-3,-1,-4,-3
1456704186520843,4,-7,-13,-3,0,1,0,-7
1456704186535857,-4,16,-4,0,0,-3,2,1
1456704186535857,11,12,-11,-5,-3,-2,-1,-11
1456704186543860,-2,4,23,5,2,-1,2,-11
1456704186543860,3,5,-1,3,1,-1,1,14
1456704186550559,11,3,-14,-5,-3,-4,-5,-7
1456704186550559,-17,-21,-3,-2,-1,-4,0,2
1456704186557569,-2,2,8,-2,-2,0,3,9
1456704186557569,0,-9,-5,1,1,0,-4,-2
1456704186572882,-25,-8,-9,-9,-7,-5,-7,-27
1456704186572882,3,7,2,-2,-2,-3,-1,0
1456704186580865,8,10,9,3,-1,2,6,-5
1456704186580865,-7,0,-6,-5,-4,-2,-3,-9
1456704186595865,5,5,-18,-3,1,-2,-6,-13
1456704186595865,-2,5,6,-1,-4,-1,2,1
1456704186603865,-2,-8,-3,-5,-3,-3,0,9
1456704186603865,3,-7,1,0,-1,0,0,-9
1456704186619208,2,6,12,3,1,0,-13,6
1456704186619208,-9,-6,-5,-1,0,-2,8,-10
1456704186619867,-4,3,2,0,-1,-2,-2,4
1456704186619867,2,-11,0,-5,-1,-1,-4,1
1456704186633210,-2,3,5,0,-3,-2,-3,-3
1456704186633210,14,-1,-13,-4,-2,-1,-8,-8
1456704186640874,-7,3,-6,-2,-1,-2,-5,4
1456704186640874,4,0,3,0,-1,-2,-5,-36
1456704186656176,-7,3,-16,-3,-2,-1,2,36
1456704186656176,4,-35,-14,-3,-1,4,21,-7
1456704186663678,-5,21,5,0,-2,-3,2,6
1456704186663678,3,-5,11,-1,-1,0,-5,1
1456704186679007,-3,12,-15,-5,-5,-4,-31,-12
1456704186679007,21,19,2,4,2,1,-5,4
1456704186680008,6,-17,1,1,1,1,20,8
1456704186680008,4,6,-14,-7,-2,-1,0,5
1456704186693230,-8,-15,5,-2,-2,-1,4,-20
1456704186693230,-18,5,4,0,-2,-4,-14,-2
1456704186701231,10,-4,-6,-2,-1,-1,-9,-4
1456704186701231,-3,-5,1,-1,-1,-1,-1,7
1456704186716009,8,9,6,6,1,0,8,3
1456704186716009,-8,-2,1,-8,-5,-3,-2,-3
1456704186724233,-10,-14,1,2,1,0,-3,-11
1456704186724233,5,4,-4,-1,0,0,5,8
1456704186739011,6,-9,-5,-1,-5,-2,3,2
1456704186739011,-19,16,-16,-8,-1,-4,-1,-4
1456704186740213,-2,3,2,-1,-1,-1,-5,-4
1456704186740213,-5,-23,-6,-2,-1,-4,-4,5
1456704186753012,-2,-17,2,1,1,-1,3,4
1456704186753012,6,13,12,3,-2,-1,8,-20
1456704186761022,-9,1,2,-1,-1,-1,-1,4
1456704186761022,-3,-19,-12,-3,-2,-3,-1,-2
1456704186776317,4,10,8,0,-1,-2,1,-8
1456704186776317,-4,-5,7,0,-1,-2,-10,3
1456704186783547,3,5,-7,-6,-3,-2,-2,5
1456704186783547,-7,4,0,-1,-2,-1,13,4
1456704186798380,20,4,3,-1,2,0,-20,-2
1456704186798380,-1,-4,-3,0,-3,-3,-15,3
1456704186799318,-3,3,-1,-3,-1,-2,4,-2
1456704186799318,-1,-4,-7,-3,-3,-3,-11,-7
1456704186812319,-13,-3,0,0,2,-2,9,-2
1456704186812319,1,-6,-2,-2,-1,1,-9,3
1456704186820538,-2,-4,-9,-6,-7,-3,-6,-8
1456704186820538,4,6,33,-3,-3,-1,2,-3
1456704186835326,-11,-10,-18,-3,-2,-3,-6,-9
1456704186835326,1,4,-17,1,3,0,3,-2
1456704186844321,-3,8,7,3,2,1,3,0
1456704186844321,7,-1,3,0,-1,1,2,6
1456704186858877,0,-1,7,-1,-1,-1,6,12
1456704186858877,-1,8,3,1,0,0,4,-3
1456704186859877,-11,-17,5,2,-2,-1,2,-4
1456704186859877,-1,15,-14,-3,-2,-3,-25,-2
1456704186872350,-1,-11,-3,-1,0,-1,13,8
1456704186872350,1,-7,-5,-1,-2,-1,2,-4
1456704186880349,0,-7,-6,-3,0,-2,-4,-5
1456704186880349,-2,6,0,-1,-2,-1,-1,1
1456704186895564,0,3,-4,-1,-1,0,7,-1
1456704186895564,-5,-2,8,-2,-3,-3,-8,-8
1456704186903562,8,6,2,1,-1,-1,-2,8
1456704186903562,-5,2,-4,1,-2,-1,0,4
1456704186918565,0,-5,-4,-3,-4,-2,2,-8
1456704186918565,-7,-7,0,-2,-3,-4,-2,3
1456704186919351,2,-4,5,0,0,-1,-9,8
1456704186919351,-7,0,-6,-1,-3,0,54,0
1456704186932565,-6,20,5,-1,0,0,-19,-6
1456704186932565,11,-24,9,8,5,2,18,5
1456704186940358,-2,22,19,-2,-2,-2,-8,-1
1456704186940358,-3,-29,-1,1,-1,-1,-13,-2
1456704186956160,-3,3,-8,-6,-3,-3,1,-1
1456704186956160,-1,-3,1,-2,-1,-2,-5,-3
1456704186964076,2,-2,-10,-2,-1,0,0,-2
1456704186964076,0,11,5,1,0,-1,-7,-2
1456704186978910,2,0,7,0,-3,0,6,3
1456704186978910,-6,1,-17,-1,-2,-1,-7,-7
1456704186979801,5,1,0,-3,-3,-2,1,-4
1456704186979801,0,4,-6,-2,-2,-1,-3,11
1456704186993065,0,-21,-3,-1,1,-1,-4,-9
1456704186993065,1,6,10,3,2,0,0,0
1456704187001032,-6,-11,-5,-3,-2,-2,-1,-1
1456704187001032,-4,1,-11,-4,-1,-3,-12,-4
1456704187016068,-7,-1,4,-6,-3,-3,9,12
1456704187016068,20,7,7,2,0,-1,0,2
1456704187024141,-2,-7,-12,0,2,0,-2,-6
1456704187024141,1,-4,-2,-3,-1,-2,-13,-5
1456704187038867,4,16,2,2,1,-1,16,0
1456704187038867,-8,-17,-22,-3,-3,-2,-5,-5
1456704187039806,-9,-10,-12,-5,-2,0,3,5
1456704187039806,-5,6,10,-2,-3,-3,-3,-7
1456704187052810,1,8,0,1,0,1,-1,2
1456704187052810,-6,3,11,-3,-3,-2,-4,-5
1456704187061330,10,0,-2,1,0,-2,2,-4
1456704187061330,2,-14,-6,-2,-5,-2,-5,-6
1456704187076182,-7,-27,-5,-2,1,1,-2,-11
1456704187076182,-5,22,-8,-2,-2,-2,-2,4
1456704187084177,-1,0,-9,2,0,1,-1,8
1456704187084177,4,13,15,0,0,-1,0,-1
1456704187099182,1,-6,-7,-1,-1,1,-6,0
1456704187099182,-7,-4,-3,1,0,-1,-10,-4
1456704187099841,-5,0,-2,-2,-1,-2,14,-14
1456704187099841,4,-10,-5,0,-2,2,8,24
1456704187112843,-3,-2,8,-2,-3,-2,-12,-1
1456704187112843,-7,-7,-8,-5,-3,0,10,7
1456704187121184,-3,10,8,-2,-1,-2,-6,-4
1456704187121184,1,0,-4,3,4,0,-5,-4
1456704187136183,-6,3,-2,-4,-5,-4,-3,-3
1456704187136183,-2,-15,6,-2,-3,-1,-5,-3
1456704187143884,2,4,1,2,-1,-2,-10,1
1456704187143884,-7,-7,-10,0,0,-1,-1,-8
1456704187158663,4,-7,-22,-3,-2,-2,1,-1
1456704187158663,-1,10,0,-6,-1,-3,-4,-1
1456704187159655,-2,-1,5,-2,-2,-3,-1,-1
1456704187159655,4,2,-6,-4,-2,-1,-3,6
1456704187173217,-1,-4,14,2,2,-1,-2,-3
1456704187173217,-2,2,1,0,0,0,-2,-1
1456704187180172,-5,0,-4,-1,-3,-1,-1,-26
1456704187180172,15,-5,-8,-3,-1,-1,1,17
1456704187195472,-3,-5,4,3,-3,-1,-5,-6
1456704187195472,1,1,-5,-7,-2,2,2,3
1456704187204214,-4,-3,1,-1,-2,0,-10,-5
1456704187204214,-10,-2,5,1,0,-1,-15,1
1456704187219211,18,6,-15,-1,0,-1,8,0
1456704187219211,0,7,25,2,-1,-3,2,8
1456704187219211,-6,-13,-15,-1,-2,-1,2,0
1456704187219211,1,8,-4,-5,-4,-4,-11,-11
1456704187233214,-1,4,5,1,0,-2,2,6
1456704187233214,-3,-8,-3,-1,-2,-1,0,-3
1456704187240174,4,9,10,1,-1,-1,-4,-2
1456704187240174,-5,-18,4,0,-1,-2,6,-9
1456704187255735,-4,21,8,-2,-1,0,-1,-3
1456704187255735,-3,-25,-9,-1,-1,-2,1,-5
1456704187264200,-5,-12,-6,-2,-2,-3,3,3
1456704187264200,-5,-1,-5,-5,-2,-1,4,-3
1456704187278680,-1,0,3,1,-2,-1,-2,2
1456704187278680,-9,17,-2,-1,-2,-2,-5,-2
1456704187279419,-7,-13,8,0,1,0,-3,0
1456704187279419,-4,12,5,3,1,-1,5,-3
1456704187301707,-4,8,32,2,-2,-2,-2,0
