timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1456704108135845,7,-11,-6,2,0,-1,-14,0
1456704108143844,20,4,0,-7,-4,-1,-4,0
1456704108143844,-27,-7,-16,2,-1,1,12,0
1456704108158844,7,4,21,-1,-1,-2,-7,2
1456704108158844,-3,3,-3,3,4,-2,3,-7
1456704108159844,-9,-5,1,-14,-9,-4,-6,-4
1456704108159844,7,-5,-12,-6,-1,0,5,1
1456704108173064,-5,2,-3,13,2,-3,-6,-3
1456704108173064,9,-5,-6,-4,0,1,-3,5
1456704108181592,-2,-4,0,1,4,2,3,-2
1456704108181592,0,-1,3,-10,-12,-4,-16,-5
1456704108196067,-1,0,-3,-10,-1,1,6,10
1456704108196067,3,2,4,-3,2,1,7,-7
1456704108211069,-11,-13,-13,-6,-9,-3,-5,1
1456704108211069,29,3,15,7,6,-1,-13,-2
1456704108219137,-4,0,-21,-7,-4,0,2,-4
1456704108219137,-1,6,-5,6,2,-3,-2,2
1456704108220070,2,-7,3,-3,1,0,-9,-4
1456704108220070,-11,-3,-15,-6,-3,-2,1,-1
1456704108233105,12,6,-3,7,-1,-2,15,1
1456704108233105,-5,-6,1,1,-3,2,-6,1
1456704108241070,-7,-1,3,1,-2,-3,-11,-1
1456704108241070,-6,-1,3,1,-1,-2,-4,2
1456704108256114,23,-8,-3,-7,0,-1,0,-1
1456704108256114,-14,0,-4,-8,-7,-5,-3,-5
1456704108264107,-8,-6,2,-2,3,-1,1,-1
1456704108264107,3,-2,-8,1,-4,-4,-6,-2
1456704108279581,-9,17,8,-5,-2,1,1,0
1456704108279581,-8,-10,-6,-2,-1,0,-1,-1
1456704108280081,-1,-8,-11,2,-4,-3,-21,0
1456704108280081,-4,-5,20,20,8,-2,11,-9
1456704108293120,-7,-1,1,-16,-11,-2,-33,-5
1456704108293120,2,9,6,8,6,4,29,10
1456704108301088,-3,4,-6,-8,-1,1,11,-1
1456704108301088,-9,-6,-8,0,-3,-1,-6,-2
1456704108316089,1,1,2,2,1,-2,16,3
1456704108316089,-6,3,0,3,-1,-3,-18,-6
1456704108324120,-7,-6,8,2,-1,-1,-2,-2
1456704108324120,-6,11,-13,-5,-2,0,17,5
1456704108347118,6,-11,7,2,2,-5,0,-4
1456704108347118,-1,3,-8,-4,-4,-2,-9,-2
1456704108348090,-1,5,-11,-2,-3,-1,9,-1
1456704108348090,-2,-23,-3,-5,-1,-1,-17,-2
1456704108353338,-15,1,0,-3,2,0,17,1
1456704108353338,6,4,-7,3,-2,-2,5,-1
1456704108361297,3,-1,-2,-4,-2,-2,-14,0
1456704108361297,4,-2,0,0,2,1,6,1
1456704108375492,-1,-2,-5,-4,-5,-1,-10,-3
1456704108375492,-5,-3,1,-10,-6,-5,-2,-1
1456704108384507,-10,2,3,8,4,2,1,4
1456704108384507,19,7,-5,0,-3,1,1,-8
1456704108399242,-3,-8,2,2,5,1,-9,3
1456704108399242,-1,-5,-4,-2,-4,-3,2,-1
1456704108400252,-6,0,-3,-6,-6,-4,-10,-2
1456704108400252,-5,-6,-1,-2,-1,-2,-3,2
1456704108412998,-1,2,4,0,-2,0,13,-5
1456704108412998,1,-6,-5,5,7,2,-3,-3
1456704108421285,5,21,39,-2,-8,-5,1,-8
1456704108421285,2,7,-27,-6,1,1,-23,3
1456704108436366,-13,-15,-12,3,-2,-1,22,6
1456704108436366,-9,-19,-5,-3,-3,-2,-7,-8
1456704108444017,2,-4,3,4,4,-1,-3,0
1456704108444017,-12,1,-2,-9,-7,-4,33,0
1456704108459302,10,-2,1,1,-1,-4,-21,-3
1456704108459302,-9,11,-14,-3,-1,-1,3,-6
1456704108460001,-6,-6,10,-6,-2,-5,-2,-3
1456704108460001,-5,-3,5,7,0,-1,0,-4
1456704108473306,-3,1,-10,-1,-2,2,-7,-3
1456704108473306,1,-1,9,-2,-3,-2,-7,3
1456704108489771,2,-6,-13,-4,-3,0,13,2
1456704108489771,5,-1,5,-1,1,-3,7,3
1456704108495777,-3,5,5,1,0,-3,-9,-5
1456704108495777,9,-14,-1,-4,-4,-3,-6,2
1456704108504109,-28,-1,-15,38,13,0,-6,-4
1456704108504109,21,-1,9,-26,-8,0,21,0
1456704108519114,-7,0,-4,2,-1,-3,-25,3
1456704108519114,9,13,0,-13,1,0,-5,-1
1456704108519778,0,-12,-4,-11,-12,-2,17,2
1456704108519778,-1,3,0,10,6,-2,-17,-7
1456704108533780,-18,3,-9,-8,0,0,26,-1
1456704108533780,-20,3,27,2,2,0,3,3
1456704108540786,14,-21,-26,-4,2,4,-4,1
1456704108540786,-9,1,19,2,0,-1,-11,2
1456704108555782,0,0,0,1,-2,-1,-12,-3
