timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1456704055500236,-11,3,4,23,7,2,-3,-4
1456704055507236,18,-6,-1,-31,-6,0,6,5
1456704055507236,-6,-7,7,36,-1,-1,-7,1
1456704055522242,-1,-3,-2,-18,0,0,-3,0
1456704055522242,-1,-4,-14,-2,-3,-3,-1,-3
1456704055528743,-7,12,12,6,8,-1,-2,3
1456704055528743,2,4,-1,-22,-8,0,-2,-1
1456704055538253,-4,-3,0,22,3,-3,-1,-2
1456704055538253,-3,2,3,-11,-8,-3,-2,-3
1456704055552254,-6,-13,-19,0,-2,-2,-3,-2
1456704055552254,-5,-7,7,35,12,-1,1,2
1456704055561256,2,0,-5,-42,-10,-1,0,-1
1456704055561256,0,-1,6,9,6,1,2,5
1456704055566255,4,9,-10,0,-7,-3,-1,0
1456704055566255,-8,-4,-16,-5,3,-3,-2,-2
1456704055582362,-10,-4,6,13,2,-2,-3,2
1456704055582362,11,3,11,-3,-4,-3,-8,-2
1456704055589256,-8,-3,-17,-5,-2,-1,5,-3
1456704055589256,6,1,6,-3,0,2,17,2
1456704055599257,-2,0,4,11,0,-2,-8,-6
1456704055599257,3,-7,-20,-19,-4,1,9,9
1456704055612258,-8,-9,-19,5,-4,-1,-5,-8
1456704055612258,1,5,22,-15,-2,-3,-11,-4
1456704055620798,3,-1,-17,8,1,0,-1,-2
1456704055620798,6,-2,21,7,-1,0,-4,-4
1456704055634289,1,5,-3,1,1,1,-4,-2
1456704055634289,-1,-2,-14,-8,-4,-1,-1,-1
1456704055641285,10,-14,23,15,2,2,1,5
1456704055641285,-8,-3,-3,-4,0,-2,-6,-1
1456704055657286,2,4,3,2,0,-1,2,1
1456704055657286,-3,3,-8,-11,-4,-2,-2,-2
1456704055659285,6,1,11,41,2,0,0,-2
1456704055659285,-2,-9,5,-37,8,1,0,0
1456704055672371,6,5,10,0,-17,-4,-1,2
1456704055672371,-2,-2,3,-7,-1,-2,-7,0
1456704055680287,-1,-2,-17,-16,0,0,11,0
1456704055680287,-11,5,3,42,13,0,0,-4
1456704055694293,-6,-2,5,-14,2,-1,-5,-2
1456704055694293,11,0,12,-2,-14,-5,-2,4
1456704055701293,-20,-10,-1,9,2,0,-7,-2
1456704055701293,-4,-9,-16,-9,-7,-1,12,-2
1456704055717808,-3,5,0,-1,9,1,3,4
1456704055717808,-4,-3,-11,0,0,0,-2,-3
1456704055719808,-3,5,-2,-10,0,-1,-3,-12
1456704055719808,-3,-1,-5,-1,-8,-4,-5,-1
1456704055731310,-3,-4,8,0,-2,1,-2,-2
1456704055731310,5,-3,-6,-4,0,1,3,0
1456704055741371,-5,7,-18,-7,-3,-3,-7,1
1456704055741371,-4,1,9,-3,-4,-2,-14,-14
1456704055755406,-1,-12,3,-2,-3,-2,-2,-6
1456704055755406,-9,14,-6,-2,0,-3,-2,-4
1456704055764319,8,-26,5,21,6,3,2,0
1456704055764319,6,4,11,-55,-9,-2,-2,2
1456704055778371,-9,0,2,13,-10,-4,-1,-1
1456704055778371,-15,-13,-10,5,3,0,1,-6
1456704055780364,2,5,-1,-11,-3,-3,-13,1
1456704055780364,2,-2,0,16,4,1,4,3
1456704055792374,2,-4,-4,5,-6,-2,-5,-8
1456704055792374,-3,1,-5,-23,-4,0,-3,1
1456704055801402,4,5,9,8,-2,-1,3,-6
1456704055801402,-6,-6,-9,0,-3,-3,-3,4
1456704055815320,-1,6,-6,-8,3,-2,-9,0
1456704055815320,-5,-1,14,12,3,3,22,-9
1456704055822367,9,-16,-52,-30,-11,-5,0,3
1456704055822367,-3,2,25,23,3,-1,-10,-4
1456704055838485,-1,3,-13,-11,1,-1,1,0
1456704055838485,0,6,6,18,2,0,-8,2
1456704055839334,3,-5,-6,-16,-4,-1,2,0
1456704055839334,-4,-4,-12,-8,-4,-2,1,-4
1456704055852335,-2,0,16,28,9,0,-2,0
1456704055852335,9,-1,-2,-2,0,-2,-3,3
1456704055860492,-2,17,9,-12,0,2,-2,-7
1456704055860492,-1,-3,-6,8,-5,0,4,-3
1456704055875336,-2,0,-2,-22,0,0,2,-1
1456704055875336,-2,-16,-6,5,-8,-1,-3,6
1456704055882337,-8,11,8,0,0,-3,-6,-6
1456704055882337,-4,-12,-2,-14,-3,-2,6,-3
1456704055897337,-8,-3,-7,14,-4,-1,3,2
1456704055897337,2,3,-12,-22,-4,-1,-5,-3
1456704055899337,-5,-8,2,2,1,-2,-2,1
1456704055899337,13,3,-9,16,2,-1,-5,4
1456704055912337,2,13,25,-1,2,-2,0,-5
1456704055912337,2,-4,-36,-8,-1,-1,-8,-5
1456704055920852,-4,9,6,9,2,0,3,0
1456704055920852,-1,-2,-1,17,-4,-2,-6,-1
1456704055935366,1,-7,-23,-34,-3,-1,-1,0
1456704055935366,-1,-5,37,26,-4,-2,0,-1
1456704055941368,2,1,-17,-25,-1,-3,-4,0
1456704055941368,-3,3,-6,-2,-2,-1,-2,-3
1456704055957362,-1,-12,-5,7,2,0,1,-3
1456704055957362,-1,2,5,12,7,2,2,3
1456704055959363,-1,-8,-2,-2,-7,-3,2,-3
1456704055959363,-10,2,8,-1,-4,0,-9,3
1456704055971363,1,4,-9,3,-2,-2,6,-1
1456704055971363,-2,-8,5,-3,-1,-3,-6,1
1456704055980363,3,-7,3,-5,6,1,11,0
1456704055980363,-5,3,15,-3,-24,-5,-7,0
1456704055995393,-2,6,19,-1,2,1,-5,-3
1456704055995393,-4,-12,-24,-28,-2,-1,2,-2
1456704056001369,-7,5,9,17,6,0,-6,3
1456704056001369,-1,-2,-13,15,8,0,3,-4
1456704056026156,-1,4,23,-10,-6,1,0,1
1456704056026156,5,0,-2,17,-3,-1,-1,0
1456704056028193,-2,-6,2,-17,-2,-2,-6,-1
1456704056028193,3,1,-6,-6,3,0,-2,-2
1456704056031501,-1,-1,5,9,-2,-2,20,4
1456704056031501,6,-5,-3,-10,2,0,0,-2
1456704056040505,-12,-1,4,15,-6,-3,-11,-1
1456704056040505,2,4,7,-4,-2,-1,-4,0
1456704056054706,1,-9,-17,-8,-7,-4,-9,-5
1456704056054706,-7,2,-5,-2,2,1,0,-2
1456704056062506,-7,1,-5,-1,-1,-1,0,-1
1456704056062506,10,5,0,1,4,1,2,-4
1456704056077702,-2,-9,6,5,0,-2,-7,0
1456704056077702,-3,1,-6,-6,-1,-1,-2,1
1456704056079507,-2,3,5,1,-2,-1,2,-6
1456704056079507,-8,2,-8,-5,2,-1,-2,-1
1456704056100847,2,-9,-1,2,-6,-3,2,3
1456704056100847,1,5,15,4,3,0,-1,-3
1456704056102509,3,-3,-3,-25,-18,-5,0,-2
1456704056102509,0,0,13,38,-4,-2,2,-1
1456704056115528,1,-7,-37,-45,8,3,-6,0
1456704056115528,-8,0,8,-5,-6,-3,-2,0
1456704056122035,-3,2,0,13,7,-1,3,2
1456704056122035,13,-11,-10,-5,1,0,-2,-7
1456704056137896,1,9,6,21,1,-3,-4,-3
1456704056137896,-5,-9,-10,-2,-3,-3,1,3
1456704056139617,-1,-1,5,2,0,0,-20,-8
1456704056139617,-3,4,-4,-13,-2,-1,28,0
1456704056151917,-7,3,1,11,3,3,5,4
1456704056151917,7,-4,-21,-17,-4,-3,-4,-2
1456704056160618,2,-19,-9,10,3,-2,-2,0
1456704056160618,-9,-3,11,-10,2,-3,-17,-2
1456704056174625,-3,8,12,-2,0,0,-2,-3
1456704056174625,1,16,-44,12,-1,-2,3,-2
1456704056181620,5,-24,-5,-24,-3,-2,3,4
1456704056181620,-2,1,-2,-2,-1,-2,-7,-2
1456704056198620,0,-6,-8,5,-2,-1,2,0
1456704056198620,-2,5,27,-1,-4,-2,-4,0
1456704056199621,2,5,-7,5,0,0,3,-2
1456704056199621,-4,-8,1,-16,-2,-3,-1,0
1456704056211628,-3,-6,-20,4,-3,-2,-6,0
1456704056211628,3,0,12,17,2,-3,0,-5
1456704056220919,-20,5,-13,-26,6,1,4,-10
1456704056220919,-5,-1,2,-13,-13,-1,0,7
1456704056235437,1,-10,-4,6,-3,-3,-1,1
1456704056235437,-3,-6,9,35,2,1,-3,-5
1456704056241441,7,11,6,-13,0,0,12,5
1456704056241441,-9,-10,-15,-5,-2,-3,-12,1
1456704056257437,4,6,26,9,2,-2,-3,-2
1456704056257437,-8,-3,-40,-14,-5,-3,-2,-9
1456704056263436,-2,4,3,11,-4,-1,-4,3
1456704056263436,-6,-6,-6,-9,-1,-1,2,4
1456704056271437,4,5,2,18,-1,0,-1,1
1456704056271437,-14,-5,6,-26,6,0,-1,-2
1456704056280437,6,-3,-18,-18,-16,-3,-4,0
1456704056280437,1,-1,-8,-7,5,-2,3,-14
1456704056295473,-8,-6,-4,3,-6,-1,-1,-1
1456704056295473,-1,7,10,-3,1,1,-3,1
1456704056302471,-3,1,16,13,2,-3,1,-1
1456704056302471,0,-4,3,8,2,-1,-10,-1
1456704056318244,-5,-5,2,2,1,-2,-4,-5
1456704056318244,-2,-8,3,3,-4,-3,0,5
1456704056324244,10,16,18,-13,0,-2,-5,-4
1456704056324244,7,-2,6,6,0,1,-5,-4
1456704056332253,-14,-11,-9,-14,-3,-1,5,0
1456704056332253,-4,-3,6,-5,0,1,-4,0
1456704056341253,4,-11,9,38,-3,0,-2,10
1456704056341253,2,6,-17,-37,0,-2,-2,-3
1456704056355255,-18,0,-43,-41,-6,-4,-12,-3
1456704056355255,5,-12,16,27,0,-2,3,-1
1456704056362257,-6,2,4,16,-5,-2,-1,-1
1456704056362257,2,-4,-5,7,3,1,-3,-1
1456704056378396,12,-2,-11,-1,1,0,0,3
1456704056378396,-2,1,-3,2,-2,0,2,-3
1456704056384366,-1,-12,-13,-47,-3,-1,-1,-3
1456704056384366,-2,7,28,36,-4,-2,5,1
1456704056401398,1,8,-11,-37,-2,-3,-6,-5
1456704056401398,4,-6,-16,-10,2,-1,4,3
1456704056403364,-9,-7,7,29,-2,-3,-2,-2
1456704056403364,0,2,0,4,2,0,3,2
1456704056415398,4,5,13,33,5,0,-1,-1
1456704056415398,5,0,4,8,-9,-2,-2,1
1456704056422132,-2,-3,-15,-46,-2,2,4,-2
1456704056422132,-3,-5,-6,6,2,-1,0,-4
1456704056452423,-2,3,1,16,1,-1,-4,-1
1456704056452423,5,1,7,29,8,0,4,0
1456704056454417,-7,-10,3,22,-6,-5,-3,-6
1456704056454417,-10,18,-32,-65,-1,-1,-7,0
1456704056460649,24,-25,22,34,8,0,13,-1
1456704056460649,-15,-11,-18,-17,-13,-1,5,-1
1456704056462417,18,3,-22,-20,-1,-1,0,3
1456704056462417,-14,-8,28,81,8,-1,-7,-10
1456704056475417,2,17,0,23,-5,-2,-23,8
1456704056475417,18,-4,-4,-26,-1,-2,11,-7
1456704056482417,3,3,11,-10,-8,3,-1,6
1456704056482417,4,1,-37,-57,-20,-4,5,3
1456704056497420,-14,-6,34,15,14,1,-2,-7
1456704056497420,-3,8,12,19,3,-1,-12,-7
1456704056504432,14,2,-10,-2,6,1,-9,1
1456704056504432,-37,-12,-1,-12,-12,-8,12,-1
1456704056520939,-16,0,-6,-24,-8,-3,-8,-6
1456704056520939,-5,16,-1,-6,3,-1,-18,2
1456704056526945,-8,-8,6,37,5,0,5,-2
1456704056526945,15,-25,-10,-39,2,2,0,3
1456704056533449,-1,2,7,21,-4,-3,-2,-2
1456704056533449,-7,1,-7,-53,-7,-3,-4,3
1456704056543448,-4,17,28,22,4,-1,0,2
1456704056543448,6,-2,-13,22,-2,-2,-5,-11
