timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1456703942824933,6,3,4,0,0,1,8,20
1456703942840038,-2,3,0,-1,1,-2,-16,-8
1456703942840038,-1,-4,3,-4,-5,-3,-2,2
1456703942841045,2,6,-5,-1,1,-2,-6,-2
1456703942841045,-6,-3,-2,-2,-2,1,2,-6
1456703942854040,2,-3,-3,-7,-4,-3,-3,0
1456703942854040,-2,0,-1,0,3,-2,-7,-2
1456703942861892,2,-6,-1,-1,-1,-1,-1,-6
1456703942861892,-1,5,-5,2,2,-1,-5,-4
1456703942877027,-7,0,9,4,1,0,4,-3
1456703942877027,2,-2,-11,-3,-3,1,-1,-5
1456703942885115,-1,-13,-11,0,0,0,1,3
1456703942885115,-1,-5,-1,-3,-1,-1,2,-3
1456703942900110,-1,0,-2,-2,-1,0,2,-1
1456703942900110,-5,1,-14,-4,0,-3,-21,-7
1456703942900895,3,-6,-2,-2,-2,0,38,0
1456703942900895,3,3,14,-1,-1,4,12,0
1456703942913896,-4,0,1,-4,-5,-2,5,-2
1456703942913896,-1,0,1,2,-2,-1,-7,0
1456703942921897,1,6,-2,-6,-2,-2,-16,-3
1456703942921897,-4,-18,-14,-2,-1,-4,-10,-7
1456703942936914,-1,0,-3,1,-1,-2,4,4
1456703942936914,0,-4,-2,0,-1,1,0,0
1456703942944921,3,2,0,-1,0,-2,-6,3
1456703942944921,-8,-1,-1,-3,-2,-3,-3,-13
1456703942959922,2,5,11,5,2,2,-14,11
1456703942959922,0,-8,-8,-4,-2,0,12,1
1456703942959922,0,-1,-13,-3,-3,-3,-6,-4
1456703942959922,1,12,10,0,0,-2,-30,-1
1456703942972927,-6,-2,5,-2,-4,-2,16,-9
1456703942972927,3,1,0,1,0,2,13,9
1456703942980928,1,-3,3,-1,-2,0,-5,-2
1456703942980928,-4,-2,-8,-5,-4,-1,-5,-1
1456703942995923,-1,-3,2,0,-1,-3,-12,-7
1456703942995923,-5,-3,-14,-3,-2,-3,-10,-3
1456703943004025,-4,1,-1,0,-1,-2,0,-2
1456703943004025,0,-3,6,1,-1,1,1,0
1456703943019024,-2,-3,-8,-2,-2,-3,-5,2
1456703943019024,-1,-5,-4,-5,0,-1,1,0
1456703943026629,-2,4,-3,-3,-5,-4,-7,-4
1456703943026629,-3,8,-15,-2,-1,-2,6,0
1456703943033626,-2,-6,17,1,1,0,6,-1
1456703943033626,-1,0,-2,2,0,-2,-8,-5
1456703943041135,-5,4,4,-1,-2,-1,-6,-1
1456703943041135,-2,-13,-7,-1,-1,-1,-11,-3
1456703943056137,1,1,-7,-2,-1,-1,1,17
1456703943056137,-4,1,0,-3,-4,-3,-7,-10
1456703943063135,1,-6,-1,0,0,0,0,2
1456703943063135,0,-1,0,0,0,-3,-4,-2
1456703943079136,-1,-3,-8,-1,0,-2,-10,-9
1456703943079136,-5,-1,1,1,1,0,-1,1
1456703943095354,-2,-1,-1,-5,-4,-2,-2,1
1456703943095354,2,11,9,3,0,-1,10,-7
1456703943098137,0,-4,4,0,-1,-1,6,8
1456703943098137,2,1,11,0,-1,-2,-10,9
1456703943101364,-4,-2,-4,5,5,1,0,-7
1456703943101364,-2,-11,-1,-7,-2,-3,2,0
1456703943116355,-11,5,4,-1,-4,-1,-12,-3
1456703943116355,14,-1,-14,-6,-4,0,24,-3
1456703943124150,1,-3,9,-3,-1,0,-3,2
1456703943124150,-2,-3,-5,-1,0,1,7,5
1456703943138720,0,2,-6,-2,-1,-1,-6,1
1456703943138720,-7,-8,-5,-3,-2,-2,-12,-1
1456703943146729,0,-1,-1,1,0,0,-8,1
1456703943146729,2,6,-3,1,0,-1,24,1
1456703943153734,-2,-5,-10,-6,-3,-2,1,-8
1456703943153734,-1,-4,9,2,0,-3,-6,2
1456703943162045,-6,-1,-17,-2,1,-2,-5,-9
1456703943162045,-4,-3,13,0,-4,-2,5,6
1456703943176736,2,-4,-12,-2,3,-1,2,2
1456703943176736,1,13,4,-2,-5,-3,-11,-7
1456703943183731,0,-11,0,-1,-1,0,2,0
1456703943183731,-3,-2,-9,-2,0,-1,-3,-5
1456703943198744,0,3,-1,-2,-1,-2,0,-9
1456703943198744,-5,-2,-3,-1,0,-4,-13,2
1456703943206731,-5,-6,-1,-3,-2,-1,6,-13
1456703943206731,0,-6,-7,-1,-2,-1,-7,6
1456703943221731,8,11,10,5,-1,-2,9,-2
1456703943221731,-5,-10,-11,-3,-3,0,-11,-5
1456703943229743,-2,-9,5,-2,-3,-3,-9,-1
1456703943229743,0,-3,-8,-1,1,-1,-6,-3
1456703943236979,-1,4,1,-4,-3,-3,-21,-25
1456703943236979,-2,3,16,3,3,6,47,17
1456703943243756,-2,-1,-22,-3,-2,0,1,18
1456703943243756,-3,-4,9,-1,-2,-2,-6,-2
1456703943258987,-3,1,-19,-1,-3,-3,-5,-3
1456703943258987,-3,5,15,3,1,0,1,-8
1456703943266987,-4,0,-1,-2,-3,-2,4,-2
1456703943266987,8,0,4,-3,-2,-3,-5,-3
1456703943281984,-4,-4,-2,1,0,3,13,9
1456703943281984,-3,-15,-15,0,-2,-1,-11,-10
1456703943282988,1,13,3,3,1,1,-2,7
1456703943282988,-1,-6,-3,-1,-1,1,8,-3
1456703943296758,1,-7,7,-2,-4,-4,-4,-10
1456703943296758,-13,-7,-6,-1,-2,-2,-28,-3
1456703943304062,2,1,-20,3,5,2,39,2
1456703943304062,0,3,2,-7,-10,-7,-10,-10
1456703943319063,-4,-2,1,0,0,3,31,23
1456703943319063,-2,-2,2,0,0,1,19,-4
1456703943326854,3,-4,1,-5,-6,-4,-20,-1
1456703943326854,-3,4,0,5,4,0,-4,-9
1456703943341782,2,-4,-3,-6,-5,2,3,11
1456703943341782,0,-9,-11,-2,-2,-3,14,-3
1456703943342369,2,8,10,-4,-3,-3,-11,-4
1456703943342369,-3,-2,-13,0,1,-1,-4,5
1456703943356405,-4,-15,12,2,-1,-3,-18,-10
1456703943356405,3,13,-35,-3,0,0,4,-2
1456703943363371,-2,1,8,-3,-2,-1,2,-5
1456703943363371,-6,4,11,2,-1,-1,-5,9
1456703943379371,0,-14,-14,-4,-1,-2,2,-10
1456703943379371,-4,-3,11,2,0,-3,-14,-4
1456703943386375,9,-1,0,1,-2,-1,-12,2
1456703943386375,-9,3,2,-1,-1,2,41,4
1456703943401372,-1,2,1,1,-1,-3,-5,2
1456703943401372,3,3,4,-1,0,1,-3,-4
1456703943402371,0,-4,0,-9,-7,-6,-16,4
1456703943402371,5,-1,-1,-2,1,1,-9,-3
1456703943416444,-1,-6,3,0,2,-2,-10,-11
1456703943416444,-2,14,0,0,-2,0,25,4
1456703943423893,-4,-7,9,4,1,0,-3,-3
1456703943423893,-1,-1,7,-3,-6,-2,-3,-2
1456703943438896,4,9,1,2,-1,-1,-3,1
1456703943438896,2,-1,10,-1,0,-1,-14,0
1456703943446402,-9,-4,-3,2,2,1,4,-8
1456703943446402,2,-7,-23,-4,-4,-2,-2,0
1456703943461615,-1,4,0,-1,-3,-3,-7,5
1456703943461615,1,5,8,-1,-1,-1,0,-3
1456703943462402,-2,1,4,-4,-3,-1,-2,-9
1456703943462402,-4,-7,0,4,3,-2,-11,-2
1456703943476695,-5,-2,-6,-6,-5,-3,-23,-4
1456703943476695,3,-6,-12,-5,-2,0,30,8
1456703943483616,-4,-3,-1,1,0,-2,5,2
1456703943483616,-5,-3,4,2,0,-3,-24,-15
1456703943507635,2,0,-17,-7,-3,-1,16,1
1456703943507635,2,2,24,0,-5,-5,-9,-8
1456703943508440,4,-10,-7,-3,2,1,-5,-3
1456703943508440,-2,7,14,3,1,-1,-6,-6
1456703943521694,-3,-1,-1,-3,-1,1,23,4
1456703943521694,-6,-7,-9,1,-1,-2,-17,-15
1456703943522406,3,6,2,0,-2,-1,5,2
1456703943522406,-3,4,10,-2,1,-3,-9,0
1456703943537179,-4,-10,-25,-3,-1,-3,1,-7
1456703943537179,7,14,5,-1,0,0,-11,1
1456703943543763,-11,-17,0,-1,-4,-1,2,1
1456703943543763,2,4,-10,-2,-1,1,9,12
1456703943558759,-3,-15,7,3,3,0,-4,-3
1456703943558759,-7,-10,-5,-5,-4,-2,-22,-2
1456703943567759,0,5,-8,-1,-1,-2,3,-3
1456703943567759,-3,0,13,-3,-4,-4,4,-6
1456703943581992,-1,-2,-22,-2,-1,0,-1,2
1456703943581992,3,11,6,1,0,-1,-25,-4
1456703943583029,-2,-1,2,3,1,1,30,5
1456703943583029,1,-9,-40,-8,-5,-1,-1,1
1456703943596759,2,7,9,2,1,-1,-6,5
1456703943596759,-4,-17,-3,-2,-1,1,21,3
1456703943604025,-2,1,-1,-1,-2,-2,-19,-7
1456703943604025,-1,-3,2,-2,-2,1,7,11
1456703943619027,-3,-5,1,-1,-4,-2,1,-6
1456703943619027,-6,-2,-4,1,2,-1,-4,-5
1456703943627086,2,2,-2,-4,-4,-3,-6,-1
1456703943627086,7,2,8,4,6,1,3,15
1456703943641021,-20,3,7,-2,-5,-3,-31,-6
1456703943641021,2,-6,2,-8,-4,0,38,1
1456703943650124,-2,-3,-13,2,1,0,-4,-10
1456703943650124,2,1,1,1,-1,-2,-10,-1
1456703943657093,4,3,8,3,-1,-2,-10,3
1456703943657093,-3,9,-2,-3,-2,0,15,3
1456703943663018,-9,-4,3,-1,0,-2,-9,0
1456703943663018,-3,-5,-10,-1,-1,-1,6,-9
1456703943678019,3,3,-16,-3,-3,-2,-17,-5
1456703943678019,0,-7,-4,2,-1,0,-3,2
1456703943686018,6,3,2,-2,-1,-1,-4,-5
1456703943686018,-18,-6,4,1,0,-2,-4,7
1456703943701018,8,15,9,-3,3,1,10,6
1456703943701018,-15,-24,-27,-5,-7,-4,-18,-17
1456703943702018,-8,6,1,1,-5,-5,5,13
1456703943702018,25,4,5,6,-4,2,9,9
1456703943716019,-30,-10,3,-9,4,3,23,-17
1456703943716019,-1,4,3,9,7,1,-10,-5
1456703943723019,-1,-7,4,-3,-3,-1,1,-12
1456703943723019,-11,-5,-18,-4,-4,-4,-10,-9
1456703943738527,6,9,12,4,-3,-1,13,18
1456703943738527,-1,2,-2,1,2,-1,-42,-7
1456703943746029,26,3,6,-4,2,6,28,-7
1456703943746029,5,0,0,-15,-6,1,24,30
1456703943762255,16,-2,-1,8,-5,-5,14,7
1456703943762255,-32,-10,-3,7,4,1,9,-3
1456703943763031,-10,-3,-3,6,5,-1,-11,-15
1456703943763031,28,1,16,-10,-14,-8,-19,-27
1456703943777045,7,-1,-12,-11,-4,0,-20,-4
1456703943777045,0,-15,16,12,1,1,-5,19
1456703943784046,4,18,17,-3,0,0,28,-6
1456703943784046,-22,-13,3,-2,1,1,-2,-20
1456703943798033,17,3,-12,-3,-2,0,-10,15
1456703943798033,3,8,-2,-8,-3,-1,11,-9
1456703943808048,-12,-8,-7,-6,-4,-2,-29,-2
1456703943808048,-10,-4,-9,5,1,2,46,13
1456703943822034,-2,2,7,3,2,1,-11,9
1456703943822034,-2,7,10,-2,-2,-2,-3,10
1456703943823050,4,-4,-2,1,2,4,6,6
1456703943823050,-1,-3,-6,3,-2,-5,-7,-5
1456703943836790,-25,-5,6,-9,6,-1,23,-3
1456703943836790,50,7,-3,5,3,-3,-35,3
1456703943843263,-28,-6,-2,-4,-8,-2,11,-1
1456703943843263,-1,13,-11,0,2,1,-10,-6
1456703943858546,17,-6,18,6,1,3,16,4
1456703943858546,-20,-2,-9,-10,-7,-6,-9,-18
1456703943866305,2,8,2,0,-2,-3,-11,13
1456703943866305,-12,7,-1,5,1,-2,-24,-12
1456703943881266,70,-14,-5,0,-2,1,8,9
1456703943881266,-39,1,17,-8,-7,-6,-16,3
1456703943882265,-6,-10,-21,3,3,5,18,2
1456703943882265,12,0,-4,-11,-4,0,34,9
1456703943896275,-10,6,7,6,3,0,-10,-10
1456703943896275,16,-4,-24,-12,-8,-5,-10,-43
1456703943903551,5,-6,-2,10,4,1,6,27
1456703943903551,7,-6,-8,-5,-2,-3,-35,-22
1456703943926780,-23,7,-8,-4,-4,-3,11,26
1456703943926780,17,2,-2,5,0,0,11,-11
1456703943927792,-13,-2,6,-7,-4,-7,-30,12
1456703943927792,20,-8,-4,1,4,1,-19,18
1456703943942300,-27,-10,8,8,0,-1,18,-21
1456703943942300,-15,-2,-8,-12,-6,-3,-1,9
1456703943943294,14,-1,-11,-3,-1,-3,-27,-18
1456703943943294,-10,-4,10,0,-2,-1,3,-2
1456703943957295,-13,0,-9,-1,0,-4,-27,-13
1456703943957295,4,-2,-8,-4,-5,-1,7,12
1456703943963296,7,-1,2,-5,-2,-1,0,-2
1456703943963296,-9,-3,-2,5,0,-2,-4,-7
1456703943978303,-10,2,1,-8,-7,-3,4,-16
1456703943978303,9,-3,-4,5,1,2,14,13
1456703943987331,-2,-3,0,-8,-2,-3,-6,-1
1456703943987331,-11,2,6,4,0,0,-6,-8
1456703944001339,0,3,-10,-5,-2,-4,-3,2
1456703944001339,-1,-8,-1,4,3,0,3,10
1456703944009297,1,4,5,-3,-8,-4,-8,-5
1456703944009297,-4,-12,-38,-9,3,0,-3,-4
1456703944026818,-8,5,23,-10,-3,-2,-11,-12
1456703944026818,-1,2,2,18,9,4,17,12
1456703944027819,-5,13,28,3,-3,-1,-11,-14
1456703944027819,8,-5,-21,8,-1,0,8,1
1456703944038820,-4,-16,-11,-26,-8,1,-7,-12
1456703944038820,-6,3,-6,-12,-5,-3,-11,4
1456703944047326,7,2,3,5,3,-1,-4,-1
1456703944047326,-7,3,21,16,4,0,4,0
1456703944061326,-1,-3,-10,-14,-3,-1,-11,-10
1456703944061326,0,1,4,19,1,2,7,7
1456703944069327,10,-1,-15,-8,-4,-5,-11,-6
1456703944069327,-8,1,7,-21,-3,-1,-3,-14
1456703944076327,-9,0,-10,16,1,-1,2,3
1456703944076327,10,-1,0,-18,-4,-2,-1,-3
1456703944083334,6,3,-5,2,2,0,6,5
1456703944083334,-18,4,5,-1,-3,-5,-8,-6
1456703944098328,-18,-25,-2,4,1,-2,0,-6
1456703944098328,19,-11,-8,-9,-1,2,0,1
1456703944107363,-3,4,-12,-1,-4,-1,-8,1
1456703944107363,5,6,9,-2,-1,-1,-3,1
1456703944130841,5,9,0,13,6,1,-5,-1
1456703944130841,-14,1,4,-3,-6,-3,0,2
1456703944131841,2,-10,-8,-3,-1,-2,2,1
1456703944131841,6,-6,-6,-3,-6,-2,-7,-1
1456703944136841,1,12,13,3,1,-2,-3,2
1456703944136841,-16,-7,-9,-7,-1,-2,-4,-17
1456703944143352,-6,-2,4,3,-1,0,4,-3
1456703944143352,-3,-5,-6,-17,-2,-1,0,3
1456703944158353,4,-1,-3,19,-1,-1,-4,-2
1456703944158353,1,5,7,-7,1,-1,-1,-2
1456703944167373,-6,-9,-3,-2,-3,-2,2,0
1456703944167373,-9,-5,2,4,-1,-2,-7,3
1456703944181354,7,-3,1,-6,1,0,14,2
1456703944181354,6,5,-24,-2,-5,-3,0,-2
1456703944189396,-15,-6,-3,0,0,-1,-4,-2
1456703944189396,6,1,2,-2,-2,-1,12,3
1456703944204397,2,-3,-3,0,-2,-1,-1,-8
1456703944204397,-4,7,8,9,-1,-1,3,2
1456703944205364,-2,-2,-9,-14,-1,0,2,-6
1456703944205364,-1,-5,-4,4,-2,-2,-1,5
1456703944218357,-1,-1,15,-7,-6,-3,-3,1
1456703944218357,-3,-3,0,3,-1,-3,-1,3
1456703944227378,2,5,8,-12,-2,0,-1,-3
1456703944227378,-3,6,10,40,6,0,-2,-4
1456703944241389,-1,-6,-6,-23,4,1,0,-2
1456703944241389,-1,-4,-2,1,-2,-2,-4,-3
1456703944249626,-4,-1,2,18,0,-1,1,1
1456703944249626,-3,-9,-21,-12,-8,-3,5,2
1456703944264431,12,8,7,9,2,-2,-2,25
1456703944264431,-2,-12,5,-2,2,1,4,2
1456703944265428,-2,-3,-38,-12,-7,-4,-3,-15
1456703944265428,1,11,21,-10,0,-3,-8,-3
1456703944278397,-15,4,-9,12,2,1,-5,-11
1456703944278397,1,-13,-2,-6,0,0,-12,-2
1456703944286427,8,-12,7,4,-1,0,-2,14
1456703944286427,-3,-4,-7,-10,-2,1,-2,-4
1456703944301393,8,14,-3,-1,-4,-1,19,2
1456703944301393,1,3,6,1,-1,-2,-7,1
1456703944309429,-9,-3,-3,1,0,-2,0,-8
1456703944309429,-2,-13,-6,-4,-4,-2,-13,-1
1456703944324394,-6,2,-3,-1,-3,-1,-8,-5
1456703944324394,0,1,7,1,0,1,6,0
1456703944340403,3,2,-7,-1,-1,-1,0,3
1456703944340403,-2,1,0,-3,2,0,5,-2
1456703944342417,-3,-10,-6,0,-5,-3,-14,-9
1456703944342417,3,14,1,-3,0,0,14,11
1456703944346410,-1,-7,4,-4,-2,-1,0,0
1456703944346410,-3,-16,-6,0,-2,-2,-9,7
1456703944361411,-2,-7,-4,-2,-2,-2,7,-23
1456703944361411,-14,4,-10,0,-1,-4,-11,-14
1456703944369411,27,13,0,2,3,3,47,27
1456703944369411,0,5,10,-2,-2,-1,2,-13
1456703944384656,3,-10,-7,-4,-3,-2,-7,5
1456703944384656,-13,-6,4,-3,-1,-1,-4,-5
1456703944385660,1,10,15,3,0,-3,-14,-5
1456703944385660,-11,-3,-17,-7,-3,-2,4,-2
1456703944398611,4,7,-3,-1,1,0,0,6
1456703944398611,2,-3,-2,-2,0,0,1,-3
1456703944406690,-8,-8,11,2,0,-2,-6,-2
1456703944406690,5,4,3,-1,-1,0,-4,3
1456703944421689,-10,-4,-1,0,1,-1,-8,-4
1456703944421689,5,2,-7,-5,-5,-2,4,4
1456703944429616,-2,-7,-5,-2,-2,-1,-9,-8
1456703944429616,-1,2,1,3,0,1,13,-3
1456703944444316,-2,-2,-7,-7,-5,-3,-19,-3
1456703944444316,-2,-7,0,-1,-1,0,44,-1
1456703944445316,-9,-4,-3,1,0,-1,-15,9
1456703944445316,5,8,3,-1,-3,-3,-10,-3
1456703944458510,4,6,2,2,-2,1,17,-1
1456703944458510,0,-11,-2,-3,-1,-1,-18,-2
1456703944466562,-4,-12,-3,-2,-3,-3,-10,-8
1456703944466562,-7,1,4,2,3,0,3,-3
1456703944481318,-4,-3,6,0,-1,-5,-14,6
1456703944481318,2,-5,-6,-3,-2,-1,-5,-4
1456703944489525,-4,6,-4,-3,-2,1,4,-5
1456703944489525,1,-4,-3,-3,-1,0,-9,0
1456703944504623,6,7,9,-1,0,-1,6,0
1456703944504623,-17,-11,-5,0,0,0,-3,-1
1456703944505320,-16,-1,5,2,0,-1,-10,-7
1456703944505320,22,5,-11,-8,-7,-4,-3,-5
1456703944518606,-2,-2,-6,-1,-2,4,35,15
1456703944518606,3,2,-4,2,1,-1,-2,-2
1456703944526914,-2,-1,-1,-1,-2,-5,-11,-6
1456703944526914,-2,1,4,3,1,0,8,0
1456703944542096,5,-4,-2,1,0,0,-12,-9
1456703944542096,-2,-2,-12,-4,-1,-3,-12,5
1456703944549956,-1,-11,-17,-3,-3,-2,4,-3
1456703944549956,-4,10,19,1,0,-2,-14,-5
1456703944563956,2,-6,-7,-2,-1,-2,2,8
1456703944563956,-1,1,4,-2,-5,-4,2,2
1456703944564957,15,9,7,-3,-1,-2,-4,-7
1456703944564957,-14,-11,-11,-3,-4,-4,-1,0
1456703944578958,1,-11,-3,-2,1,3,-1,-8
1456703944578958,-4,2,8,-1,-2,-1,-3,-6
1456703944585964,3,4,-8,-2,-2,-1,5,3
1456703944585964,-11,-8,-5,-2,-1,-1,-15,-2
1456703944600965,7,5,9,1,-3,-2,6,1
1456703944600965,5,6,8,2,2,1,-11,-7
1456703944618090,2,-1,2,-3,-2,2,19,-1
1456703944618090,-3,0,-9,-1,-1,-2,-6,-4
1456703944624251,-11,-11,-10,-8,-6,-2,2,-7
1456703944624251,2,3,16,-1,-1,-2,-9,0
1456703944625471,-6,-10,-5,0,1,-2,-3,-2
1456703944625471,2,9,6,1,1,2,0,0
1456703944638477,-6,-9,-4,-1,0,-2,-8,-1
1456703944638477,5,-2,-7,-4,-1,-2,9,2
1456703944645980,-4,3,4,3,0,0,-3,0
1456703944645980,-2,-7,-2,-4,-1,-1,5,0
1456703944662117,-3,-9,-9,-2,-2,-3,-12,-9
1456703944662117,-2,19,9,1,1,0,6,8
1456703944668987,3,-4,-4,-1,-1,-2,12,-3
1456703944668987,4,-15,9,0,-1,-4,-3,3
1456703944685098,-2,19,4,0,2,2,-32,-2
1456703944685098,0,-6,-10,-5,-2,0,27,2
1456703944685098,-4,3,-5,-1,0,-1,-9,1
1456703944685098,1,2,1,-3,-4,-2,-8,4
1456703944699079,-17,-11,-5,0,-1,-2,4,-11
1456703944699079,-5,-6,-6,-2,-2,-2,-14,1
1456703944707089,2,11,8,-1,-1,0,0,-2
1456703944707089,-6,-11,-11,-1,-1,-1,1,-1
1456703944720990,0,10,0,1,-1,-3,-6,-8
1456703944720990,-1,-18,-10,-3,0,-3,-13,8
1456703944729508,-11,3,6,-1,-3,0,12,-2
1456703944729508,2,1,-24,-1,0,2,9,-3
1456703944744016,-4,5,3,-2,-3,-4,4,2
1456703944744016,2,-5,5,1,-4,-1,2,-5
1456703944746016,-2,-5,-8,-4,-3,-4,-19,-1
1456703944746016,2,5,10,3,0,0,2,0
1456703944758023,0,-7,-4,-3,-1,-1,1,4
1456703944758023,-1,1,-8,-4,-2,-2,-3,-6
1456703944766302,2,-5,0,-2,-1,3,10,2
1456703944766302,-1,0,-2,-1,-1,-1,-7,-5
1456703944782017,0,-4,-11,-1,2,1,16,7
1456703944782017,3,12,14,0,-1,-4,-2,-11
1456703944790018,-4,-12,4,-3,-1,-2,-4,1
1456703944790018,-2,6,4,0,0,-1,2,0
1456703944805019,9,-1,-5,-5,-3,-2,-12,-5
1456703944805019,-10,12,-2,-1,-2,-2,-11,-5
1456703944806019,4,-14,-8,0,-1,-1,5,-7
1456703944806019,-8,-4,5,-2,-1,-1,-8,2
1456703944819018,4,-1,-2,0,-1,0,16,4
1456703944819018,2,1,4,1,-1,1,-2,-6
1456703944827004,-2,-1,4,3,3,-1,-6,6
1456703944827004,-5,-1,-1,-3,-4,-3,-9,-4
1456703944842087,2,-1,-4,-6,-5,-3,-5,4
1456703944842087,2,-1,0,1,1,1,21,1
1456703944849051,-7,-2,1,2,-1,-1,-13,-4
1456703944849051,4,-1,-4,1,0,0,9,1
1456703944865049,1,11,12,-1,-1,-2,-7,-3
1456703944865049,-18,-15,-13,-1,-2,-2,-4,-3
1456703944865049,2,1,-5,-2,-2,-1,-1,0
1456703944865049,-1,-3,-11,-2,0,-1,7,2
1456703944888051,-5,-1,8,0,-2,-2,-4,-4
1456703944888051,6,-2,-5,-2,-3,0,-3,2
1456703944889050,-2,5,0,-1,1,-4,1,-1
1456703944889050,1,-2,0,-2,1,0,-3,-4
1456703944902051,-1,7,15,2,0,0,-1,-3
1456703944902051,-2,-15,-28,-2,-1,-1,0,-2
1456703944910052,3,-2,-17,-2,-3,0,-2,1
1456703944910052,-2,5,9,-4,-1,1,5,-1
1456703944924084,-2,-7,-1,-1,-1,-2,-5,-4
1456703944924084,4,-2,3,-3,-2,-1,-7,2
1456703944933120,-3,-5,10,0,-3,-3,-2,-6
1456703944933120,-2,-2,-12,0,1,-1,3,3
1456703944939136,-7,2,-1,2,-1,-1,-7,-6
1456703944939136,4,-1,-2,-3,-2,-2,-24,0
1456703944947916,-9,-1,-3,-3,-3,-2,14,8
1456703944947916,3,-7,-3,-2,-2,-4,-5,-6
1456703944962084,2,-6,-7,-4,-3,-3,-10,-3
1456703944962084,-17,3,1,4,3,3,13,2
1456703944969921,-2,-4,-1,-3,-4,-1,-13,-4
1456703944969921,-5,5,2,0,-1,-1,7,2
1456703944984080,-3,-15,-12,-3,-3,-1,-13,-3
1456703944984080,1,-1,5,-2,0,0,-3,-1
1456703944993079,0,6,-1,-2,2,0,-5,-3
1456703944993079,-3,-5,0,4,0,2,4,-2
1456703944999079,2,8,-4,-8,-2,0,5,6
1456703944999079,-3,3,26,13,0,-3,-1,-1
1456703945007111,-7,-19,-30,-19,-5,-2,-4,-2
1456703945007111,8,-2,8,2,3,-1,4,-8
1456703945022080,-17,0,-8,6,-1,-1,7,7
1456703945022080,14,0,9,-7,-1,0,-10,-3
1456703945037750,-5,4,0,0,-7,-3,-6,8
1456703945037750,3,0,1,-4,3,0,-2,0
1456703945043796,5,-5,-4,-10,1,2,10,-9
1456703945043796,-1,1,-8,-6,-4,-5,-14,-2
1456703945052541,-9,-1,0,10,-1,-1,12,-18
1456703945052541,5,-3,4,-2,1,-1,-9,-1
1456703945058792,0,7,7,8,2,0,-1,-2
1456703945058792,1,-7,-16,0,-2,-4,-3,-2
1456703945066549,9,0,-2,-12,-3,0,-14,-3
1456703945066549,-4,0,0,-22,-4,0,0,-5
1456703945081522,-1,-6,9,29,9,-4,0,3
1456703945081522,-4,-23,-17,-5,-10,-5,-5,-15
1456703945089845,-8,13,22,4,14,4,10,10
1456703945089845,25,6,-15,8,-4,-1,-14,-4
1456703945103516,-45,-2,28,-8,-5,1,11,-3
1456703945103516,20,1,5,-7,-4,-3,-7,-14
1456703945112510,18,3,-17,-2,-4,0,2,17
1456703945112510,-35,3,-2,10,0,0,-18,17
1456703945127566,14,3,-9,-11,-3,2,3,5
1456703945127566,-10,-14,4,8,0,1,21,19
1456703945128531,-8,8,7,-5,-5,-2,21,-33
1456703945128531,0,-2,-3,-4,3,-3,-4,-2
1456703945141322,13,-4,-14,-1,-2,2,-13,5
1456703945141322,15,-12,-7,-21,-2,0,5,21
1456703945149336,-12,2,0,14,-3,-4,-21,-12
1456703945149336,-10,-1,0,3,-2,-2,9,10
1456703945172331,-7,12,-4,-5,-7,-7,-9,-19
1456703945172331,0,16,-5,2,4,1,8,21
1456703945173330,-22,-23,-2,-11,-7,-1,-19,10
1456703945173330,10,-8,3,2,-6,-3,5,2
1456703945187630,-16,2,-3,-3,0,-2,-35,-19
1456703945187630,0,10,-32,-4,3,1,36,2
1456703945188331,0,2,12,4,-3,-3,6,-17
1456703945188331,-9,-8,-7,-3,-2,4,7,-14
1456703945201332,34,-16,-8,-3,-4,-4,-2,26
1456703945201332,-10,25,13,9,3,-1,2,-24
1456703945209544,-4,4,4,4,9,2,11,23
1456703945209544,-41,-32,-11,-10,-10,-6,-10,-32
1456703945223544,2,1,-9,0,2,3,33,11
1456703945223544,4,12,2,-2,-4,-1,-15,-16
1456703945232815,-6,0,-5,2,0,-1,16,7
1456703945232815,-12,-1,15,3,1,-2,-25,12
1456703945247589,13,-6,16,-6,0,2,31,-6
1456703945247589,-30,-10,3,-2,-5,-2,-11,0
1456703945248559,35,-4,-33,-19,-4,-3,-22,-10
1456703945248559,6,11,4,-1,0,1,13,17
1456703945261898,-1,6,-1,0,-5,-8,-37,-1
1456703945261898,-13,-25,16,7,3,5,16,37
1456703945269602,32,2,34,7,3,-2,-23,-42
1456703945269602,3,8,-2,1,1,1,13,15
1456703945283846,-15,-6,-6,-1,-2,-4,-27,-3
1456703945283846,32,20,3,-4,-7,-4,-47,-1
1456703945292897,-18,-2,-6,-4,-6,-1,16,18
1456703945292897,13,-6,-6,0,0,-2,31,-7
1456703945315954,-49,-18,1,0,0,0,2,0
1456703945315954,7,-4,1,1,-1,-6,-20,-24
1456703945316564,-11,4,-6,-2,-1,4,-3,-3
1456703945316564,12,3,-14,-3,-1,0,21,12
1456703945321564,16,1,18,0,0,1,29,9
1456703945321564,0,-2,-10,-8,-6,-4,-2,-6
1456703945329857,-17,-5,-10,0,-2,-5,-23,7
1456703945329857,-1,-5,5,0,-1,-4,-23,-27
1456703945343874,0,6,-2,6,1,3,8,0
1456703945343874,13,-2,47,1,-4,-3,-10,2
1456703945353099,1,3,-74,-10,0,1,-2,5
1456703945353099,6,-3,9,0,-5,-3,-4,-8
